Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90_Playing,Gls,G.A,G_minus_PK,PK,PKatt,xAG_Expected,npxG.xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G.A_Per,G_minus_PK_Per,G.A_minus_PK_Per,xG_Per,xAG_Per,xG.xAG_Per,npxG_Per,npxG.xAG_Per,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xAG,xA_Expected,A_minus_xAG_Expected,KP,Final_Third,PPA,CrsPA,PrgP,Touches_Touches,Def.Pen_Touches,Def.3rd_Touches,Mid.3rd_Touches,Att.3rd_Touches,Att.Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np.G_minus_xG_Expected,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,X2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Career_Injuries_Duration,Career_Games_Missed,Weekly_Wages_Pounds,Annual_Wages_Pounds,Row_Number
2024,Alavés,La Liga,Javi López,ESP,DF,21.0,2002.0,26.5,1,4,1,0,0,3.0,4.0,53.0,92.0,120.0,0.04,0.11,0.15,0.04,0.15,0.04,0.11,0.15,0.04,0.15,775.0,1129.0,68.6,13424.0,5698.0,391.0,458.0,85.4,282.0,395.0,71.4,84.0,204.0,41.2,3.0,2.5,0.0,14.0,63.0,21.0,16.0,92.0,1407.0,89.0,441.0,582.0,404.0,45.0,1407.0,74.0,41.0,55.4,28.0,37.8,631.0,4017.0,1896.0,53.0,44.0,11.0,40.0,20.0,720.0,120.0,32,2386,75,69.8,26.5,25,88.0,20,7,28.0,5,1.31,29,28,1,0.04,1.0,34.4,29.1,5.3,0.2,0.53,1,18,3,16.7,0.68,0.11,0.06,0.33,17.4,0.0,0,0,0.05,0.1,0.1,51.0,1.92,39.0,2.0,4.0,2.0,4.0,0.0,8.0,0.3,6.0,0.0,1.0,0.0,1.0,0.0,0,25,29,1,105,10,12,0.0,1.0,0,123.0,28.0,22.0,56.0,1129.0,865.0,258.0,14.0,2.0,12.0,105,244.0,0.0,0.0,0.0,0.0,775.0,6.0,47.0,102.0,13.0,2648.0,137695.0,10
2024,Alavés,La Liga,Rafa Marín,ESP,DF,21.0,2002.0,27.1,0,0,0,0,0,0.3,1.0,13.0,77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,846.0,1025.0,82.5,17631.0,7334.0,259.0,291.0,89.0,454.0,506.0,89.7,127.0,211.0,60.2,0.3,0.4,-0.3,5.0,71.0,2.0,0.0,77.0,1303.0,220.0,711.0,555.0,45.0,25.0,1303.0,5.0,3.0,60.0,1.0,20.0,628.0,3485.0,2110.0,13.0,5.0,0.0,11.0,4.0,696.0,6.0,33,2443,74,71.4,27.1,27,87.0,26,6,15.0,3,1.18,23,36,-13,-0.48,-0.76,30.5,33.8,-3.3,-0.12,-0.56,0,13,3,23.1,0.48,0.11,0.0,0.0,14.5,0.0,0,0,0.05,-0.7,-0.7,18.0,0.66,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,16,0,1,33,20,0.0,0.0,1,117.0,56.0,43.0,56.6,1025.0,962.0,60.0,54.0,0.0,23.0,1,3.0,0.0,0.0,0.0,0.0,846.0,3.0,7.0,,,2482.0,129089.0,11
2024,Alavés,La Liga,Luis Rioja,ESP,"FW,MF",29.0,1993.0,27.8,5,9,2,3,4,3.9,6.9,70.0,77.0,173.0,0.18,0.14,0.32,0.07,0.22,0.22,0.14,0.36,0.11,0.25,551.0,855.0,64.4,9059.0,2662.0,280.0,351.0,79.8,193.0,279.0,69.2,56.0,133.0,42.1,3.9,4.2,0.1,41.0,25.0,38.0,19.0,77.0,1123.0,24.0,150.0,382.0,619.0,62.0,1119.0,71.0,41.0,57.7,23.0,32.4,611.0,4030.0,2161.0,70.0,51.0,18.0,56.0,20.0,720.0,173.0,37,2498,68,73.0,27.8,31,78.0,5,6,11.0,1,1.22,25,36,-11,-0.4,-0.49,31.7,32.4,-0.7,-0.02,-0.24,5,53,15,28.3,1.91,0.54,0.04,0.13,21.6,4.0,3,4,0.06,-1.1,-1.0,81.0,2.92,57.0,14.0,5.0,3.0,2.0,0.0,7.0,0.25,6.0,1.0,0.0,0.0,0.0,0.0,0,22,18,10,174,16,19,1.0,0.0,0,128.0,10.0,23.0,30.3,855.0,757.0,91.0,22.0,2.0,4.0,174,16.0,53.0,12.0,22.0,2.0,551.0,7.0,51.0,,,13571.0,705689.0,13
2024,Alavés,La Liga,Aleksandar Sedlar,SRB,DF,31.0,1991.0,10.5,1,1,1,0,0,0.1,0.3,6.0,26.0,1.0,0.1,0.0,0.1,0.1,0.1,0.03,0.01,0.03,0.03,0.03,343.0,405.0,84.7,6944.0,2813.0,115.0,129.0,89.1,178.0,201.0,88.6,46.0,67.0,68.7,0.1,0.1,-0.1,2.0,31.0,0.0,0.0,26.0,497.0,76.0,277.0,204.0,18.0,6.0,497.0,3.0,2.0,66.7,0.0,0.0,247.0,1442.0,794.0,6.0,4.0,0.0,3.0,2.0,264.0,1.0,11,946,86,27.7,10.5,11,86.0,8,0,,1,1.09,10,14,-4,-0.38,-0.16,14.8,12.0,2.9,0.27,0.32,1,4,1,25.0,0.38,0.1,0.25,1.0,10.7,0.0,0,0,0.07,0.7,0.7,9.0,0.86,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,4,1,0,13,10,0.0,1.0,0,49.0,17.0,18.0,48.6,405.0,387.0,17.0,11.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,343.0,1.0,1.0,,,12081.0,628235.0,14
2024,Alavés,La Liga,Giuliano Simeone,ARG,FW,20.0,2002.0,7.0,1,3,1,0,1,2.0,3.6,25.0,24.0,47.0,0.14,0.29,0.43,0.14,0.43,0.34,0.29,0.63,0.23,0.52,114.0,169.0,67.5,1546.0,563.0,70.0,93.0,75.3,34.0,45.0,75.6,3.0,7.0,42.9,2.0,1.2,0.0,11.0,9.0,12.0,1.0,24.0,254.0,5.0,43.0,80.0,137.0,27.0,253.0,22.0,9.0,40.9,12.0,54.5,137.0,907.0,513.0,25.0,8.0,5.0,15.0,9.0,159.0,47.0,14,630,45,18.4,7.0,6,84.0,1,8,16.0,6,1.5,9,5,4,0.57,1.02,10.9,6.0,4.9,0.7,0.81,1,14,2,14.3,2.0,0.29,0.07,0.5,19.7,0.0,0,1,0.12,-1.4,-0.6,22.0,3.14,14.0,0.0,0.0,5.0,2.0,1.0,4.0,0.57,2.0,0.0,0.0,1.0,1.0,0.0,0,11,6,2,14,5,5,1.0,0.0,0,37.0,2.0,10.0,16.7,169.0,165.0,4.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,0.0,114.0,0.0,8.0,,,8275.0,430298.0,15
2024,Alavés,La Liga,Alex Sola,ESP,"FW,MF",24.0,1999.0,14.0,0,3,0,0,0,2.3,3.9,40.0,42.0,103.0,0.0,0.21,0.21,0.0,0.21,0.12,0.16,0.28,0.12,0.28,269.0,430.0,62.6,4680.0,1722.0,131.0,154.0,85.1,101.0,155.0,65.2,33.0,82.0,40.2,2.3,2.1,0.7,27.0,23.0,19.0,9.0,42.0,630.0,12.0,110.0,218.0,316.0,48.0,630.0,75.0,43.0,57.3,27.0,36.0,327.0,2390.0,1300.0,40.0,24.0,12.0,31.0,17.0,372.0,103.0,29,1262,44,36.9,14.0,14,71.0,3,15,18.0,6,1.24,9,20,-11,-0.78,-0.83,17.8,18.7,-1.0,-0.07,-0.17,0,28,7,25.0,2.0,0.5,0.0,0.0,17.6,2.0,0,0,0.06,-1.6,-1.6,69.0,4.92,32.0,7.0,16.0,6.0,7.0,1.0,4.0,0.29,2.0,1.0,1.0,0.0,0.0,0.0,0,11,28,10,84,11,15,0.0,1.0,0,79.0,16.0,18.0,47.1,430.0,364.0,66.0,4.0,0.0,1.0,84,41.0,21.0,3.0,13.0,0.0,269.0,0.0,25.0,906.0,122.0,3972.0,206543.0,17
2024,Alavés,La Liga,Nahuel Tenaglia,ARG,DF,27.0,1996.0,12.7,1,1,1,0,0,0.5,1.2,17.0,45.0,24.0,0.08,0.0,0.08,0.08,0.08,0.05,0.04,0.09,0.05,0.09,330.0,454.0,72.7,6427.0,3084.0,121.0,144.0,84.0,166.0,203.0,81.8,39.0,84.0,46.4,0.5,0.7,-0.5,6.0,33.0,6.0,3.0,45.0,604.0,84.0,275.0,251.0,85.0,13.0,604.0,14.0,7.0,50.0,2.0,14.3,247.0,1662.0,1020.0,17.0,10.0,1.0,6.0,5.0,268.0,24.0,25,1141,46,33.4,12.7,11,85.0,9,14,14.0,9,1.48,15,19,-4,-0.32,-0.08,16.1,16.8,-0.7,-0.05,-0.14,1,8,1,12.5,0.63,0.08,0.13,1.0,14.1,0.0,0,0,0.08,0.4,0.4,24.0,1.89,19.0,2.0,0.0,0.0,1.0,2.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0,0,13,14,2,17,12,19,0.0,0.0,0,47.0,25.0,18.0,58.1,454.0,384.0,67.0,13.0,1.0,3.0,17,54.0,0.0,0.0,0.0,0.0,330.0,3.0,13.0,,,7447.0,387268.0,18
2024,Alavés,La Liga,Carlos Vicente,ESP,FW,24.0,1999.0,12.4,2,6,2,0,0,3.7,6.0,23.0,23.0,82.0,0.16,0.32,0.48,0.16,0.48,0.19,0.3,0.49,0.19,0.49,201.0,357.0,56.3,3443.0,1278.0,97.0,140.0,69.3,67.0,108.0,62.0,27.0,66.0,40.9,3.7,2.9,0.3,33.0,11.0,18.0,14.0,23.0,499.0,7.0,63.0,172.0,268.0,41.0,499.0,39.0,15.0,38.5,23.0,59.0,221.0,1250.0,541.0,23.0,8.0,10.0,39.0,11.0,298.0,82.0,18,1114,62,32.6,12.4,12,79.0,2,6,28.0,1,1.67,17,13,4,0.32,0.87,17.1,13.5,3.6,0.29,0.37,2,15,8,53.3,1.21,0.65,0.13,0.25,15.2,1.0,0,0,0.16,-0.3,-0.3,48.0,3.87,26.0,13.0,4.0,2.0,3.0,0.0,5.0,0.4,3.0,1.0,1.0,0.0,0.0,0.0,0,18,25,9,90,4,6,0.0,0.0,0,47.0,22.0,26.0,45.8,357.0,301.0,55.0,13.0,1.0,1.0,90,6.0,36.0,8.0,17.0,0.0,201.0,1.0,20.0,,,7447.0,387268.0,19
2024,Almería,La Liga,Sergio Akieme,ESP,DF,25.0,1997.0,18.6,2,2,2,0,0,2.2,3.3,27.0,28.0,72.0,0.11,0.0,0.11,0.11,0.11,0.06,0.12,0.18,0.06,0.18,620.0,801.0,77.4,10224.0,3150.0,314.0,346.0,90.8,247.0,298.0,82.9,48.0,111.0,43.2,2.2,2.1,-2.2,17.0,30.0,14.0,12.0,28.0,959.0,54.0,338.0,420.0,216.0,20.0,959.0,40.0,21.0,52.5,18.0,45.0,498.0,2520.0,1141.0,27.0,23.0,2.0,15.0,16.0,525.0,72.0,19,1675,88,49.0,18.6,19,88.0,18,0,,1,0.32,17,36,-19,-1.02,-0.35,24.7,33.0,-8.3,-0.45,-0.22,2,9,5,55.6,0.48,0.27,0.22,0.4,17.4,0.0,0,0,0.13,0.8,0.8,32.0,1.72,22.0,3.0,4.0,1.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0,18,17,1,57,10,15,0.0,2.0,0,99.0,10.0,15.0,40.0,801.0,630.0,169.0,19.0,1.0,5.0,57,148.0,2.0,0.0,1.0,0.0,620.0,2.0,22.0,,,14895.0,774537.0,21
2024,Almería,La Liga,Sergio Arribas,ESP,"MF,FW",21.0,2001.0,22.7,9,13,9,0,0,3.7,12.2,56.0,81.0,94.0,0.4,0.18,0.57,0.4,0.57,0.38,0.16,0.54,0.38,0.54,588.0,751.0,78.3,8318.0,2305.0,355.0,412.0,86.2,168.0,196.0,85.7,32.0,77.0,41.6,3.7,3.3,0.3,42.0,51.0,26.0,4.0,81.0,1010.0,13.0,118.0,498.0,411.0,78.0,1010.0,49.0,16.0,32.7,31.0,63.3,554.0,3041.0,1685.0,56.0,39.0,12.0,40.0,16.0,648.0,94.0,34,2047,60,59.9,22.7,22,76.0,4,12,31.0,4,0.5,28,41,-13,-0.57,0.67,29.8,35.9,-6.1,-0.27,0.18,9,60,22,36.7,2.64,0.97,0.15,0.41,16.8,1.0,0,0,0.15,0.4,0.4,92.0,4.04,63.0,12.0,3.0,6.0,6.0,2.0,9.0,0.4,5.0,0.0,1.0,1.0,1.0,1.0,0,14,42,1,60,16,17,0.0,0.0,0,91.0,19.0,24.0,44.2,751.0,661.0,86.0,32.0,4.0,4.0,60,7.0,28.0,13.0,9.0,0.0,588.0,4.0,20.0,,,9102.0,473328.0,22
2024,Almería,La Liga,Iddrisu Baba,GHA,MF,27.0,1996.0,15.9,0,0,0,0,0,0.6,1.3,1.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,543.0,654.0,83.0,10011.0,2718.0,207.0,245.0,84.5,272.0,308.0,88.3,52.0,67.0,77.6,0.6,0.4,-0.6,6.0,51.0,3.0,2.0,60.0,822.0,47.0,254.0,521.0,58.0,4.0,822.0,19.0,14.0,73.7,3.0,15.8,460.0,2217.0,844.0,1.0,3.0,0.0,18.0,7.0,482.0,5.0,25,1430,57,41.8,15.9,14,83.0,8,11,25.0,7,0.56,17,38,-21,-1.32,-0.82,18.0,29.5,-11.5,-0.72,-0.66,0,8,2,25.0,0.5,0.13,0.0,0.0,25.6,0.0,0,0,0.09,-0.7,-0.7,18.0,1.13,14.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,34,0,4,11,26,0.0,1.0,0,123.0,30.0,17.0,63.8,654.0,636.0,15.0,15.0,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,543.0,3.0,10.0,,,13571.0,705689.0,23
2024,Almería,La Liga,Léo Baptistão,BRA,FW,30.0,1992.0,20.4,6,6,6,0,0,1.8,7.1,26.0,45.0,88.0,0.29,0.0,0.29,0.29,0.29,0.25,0.09,0.34,0.25,0.34,366.0,568.0,64.4,5127.0,1333.0,217.0,297.0,73.1,104.0,157.0,66.2,23.0,49.0,46.9,1.8,1.0,-1.8,19.0,21.0,8.0,2.0,45.0,793.0,23.0,123.0,416.0,267.0,67.0,793.0,28.0,12.0,42.9,14.0,50.0,399.0,2131.0,1118.0,26.0,21.0,8.0,38.0,17.0,532.0,88.0,32,1837,57,53.7,20.4,22,75.0,8,10,19.0,1,0.59,22,39,-17,-0.83,0.02,25.2,30.3,-5.1,-0.24,0.21,6,48,18,37.5,2.35,0.88,0.13,0.33,16.7,0.0,0,0,0.11,0.7,0.7,40.0,1.93,26.0,0.0,4.0,5.0,5.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0,21,29,13,27,11,16,0.0,0.0,0,85.0,48.0,70.0,40.7,568.0,534.0,31.0,0.0,1.0,3.0,27,8.0,0.0,0.0,0.0,0.0,366.0,3.0,30.0,488.0,64.0,9930.0,516358.0,24
2024,Almería,La Liga,Juan Brandáriz,ESP,DF,24.0,1999.0,27.0,0,1,0,0,0,1.4,2.4,11.0,68.0,4.0,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09,1044.0,1208.0,86.4,18403.0,6336.0,425.0,465.0,91.4,537.0,565.0,95.0,70.0,143.0,49.0,1.4,0.6,-0.4,4.0,44.0,3.0,1.0,68.0,1462.0,230.0,830.0,582.0,58.0,11.0,1462.0,6.0,5.0,83.3,1.0,16.7,830.0,3815.0,1960.0,11.0,10.0,0.0,14.0,4.0,944.0,4.0,31,2434,79,71.2,27.0,26,88.0,24,5,30.0,6,0.58,34,55,-21,-0.78,0.23,36.5,44.5,-8.0,-0.3,0.14,0,5,0,0.0,0.18,0.0,0.0,,13.8,0.0,0,0,0.19,-1.0,-1.0,21.0,0.78,18.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0,23,8,0,2,14,22,0.0,1.0,0,93.0,43.0,31.0,58.1,1208.0,1139.0,64.0,21.0,0.0,4.0,2,25.0,0.0,0.0,0.0,0.0,1044.0,5.0,11.0,,,5461.0,283997.0,25
2024,Almería,La Liga,Álex Centelles,ESP,DF,25.0,1997.0,10.9,0,1,0,0,0,1.6,1.6,16.0,31.0,53.0,0.0,0.09,0.09,0.0,0.09,0.0,0.14,0.15,0.0,0.15,400.0,544.0,73.5,6993.0,2843.0,193.0,214.0,90.2,162.0,199.0,81.4,39.0,96.0,40.6,1.6,1.0,-0.6,11.0,35.0,12.0,9.0,31.0,635.0,39.0,208.0,284.0,149.0,8.0,635.0,9.0,4.0,44.4,5.0,55.6,291.0,1225.0,687.0,16.0,13.0,3.0,10.0,6.0,357.0,53.0,14,980,70,28.7,10.9,11,83.0,8,3,23.0,22,0.64,12,24,-12,-1.1,-0.36,11.8,16.7,-4.9,-0.45,-0.16,0,2,1,50.0,0.18,0.09,0.0,0.0,21.2,0.0,0,0,0.02,0.0,0.0,27.0,2.48,22.0,3.0,0.0,0.0,2.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,0,10,13,1,44,18,6,0.0,1.0,0,42.0,15.0,11.0,57.7,544.0,430.0,112.0,24.0,1.0,5.0,44,88.0,0.0,0.0,0.0,0.0,400.0,2.0,19.0,,,6620.0,344239.0,26
2024,Almería,La Liga,Adri Embarba,ESP,"FW,MF",31.0,1992.0,27.5,3,5,2,1,1,4.4,8.0,94.0,58.0,167.0,0.11,0.07,0.18,0.07,0.15,0.16,0.16,0.32,0.13,0.29,609.0,928.0,65.6,9861.0,3039.0,339.0,396.0,85.6,179.0,263.0,68.1,67.0,173.0,38.7,4.4,3.6,-2.4,52.0,40.0,25.0,16.0,58.0,1316.0,18.0,195.0,514.0,633.0,65.0,1315.0,119.0,46.0,38.7,65.0,54.6,749.0,4984.0,2406.0,94.0,55.0,24.0,79.0,35.0,821.0,167.0,36,2476,69,72.4,27.5,29,79.0,12,7,28.0,2,0.58,25,52,-27,-0.98,-0.5,31.8,42.8,-10.9,-0.4,-0.21,3,63,24,38.1,2.29,0.87,0.03,0.08,24.1,12.0,1,1,0.06,-1.3,-1.5,108.0,3.93,59.0,25.0,8.0,6.0,6.0,4.0,8.0,0.29,4.0,1.0,0.0,3.0,0.0,0.0,0,37,40,16,171,15,37,0.0,0.0,0,141.0,25.0,43.0,36.8,928.0,770.0,150.0,35.0,0.0,16.0,171,16.0,94.0,36.0,31.0,0.0,609.0,8.0,43.0,87.0,11.0,15888.0,826173.0,27
2024,Almería,La Liga,Édgar González,ESP,"DF,MF",26.0,1997.0,28.0,2,2,2,0,0,0.3,2.6,6.0,72.0,6.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,1150.0,1350.0,85.2,21329.0,8387.0,404.0,445.0,90.8,629.0,697.0,90.2,100.0,172.0,58.1,0.3,0.3,-0.3,7.0,51.0,3.0,1.0,72.0,1671.0,258.0,905.0,706.0,67.0,25.0,1671.0,11.0,7.0,63.6,3.0,27.3,829.0,3736.0,1951.0,6.0,7.0,0.0,14.0,5.0,1034.0,6.0,31,2522,81,73.7,28.0,30,83.0,23,1,45.0,1,0.58,25,52,-27,-0.96,-0.46,32.3,45.9,-13.6,-0.49,-0.56,2,13,3,23.1,0.46,0.11,0.15,0.67,10.3,0.0,0,0,0.18,-0.3,-0.3,19.0,0.68,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29,7,3,2,38,21,0.0,1.0,0,93.0,70.0,59.0,54.3,1350.0,1296.0,51.0,35.0,0.0,8.0,2,2.0,0.0,0.0,0.0,0.0,1150.0,3.0,6.0,,,19860.0,1032716.0,30
2024,Almería,La Liga,Luis Javier Suárez,COL,FW,25.0,1997.0,10.2,6,6,5,1,1,0.6,6.3,30.0,15.0,53.0,0.59,0.0,0.59,0.49,0.49,0.64,0.06,0.7,0.56,0.62,150.0,202.0,74.3,2505.0,389.0,75.0,91.0,82.4,59.0,71.0,83.1,12.0,17.0,70.6,0.6,0.5,-0.6,7.0,14.0,2.0,1.0,15.0,334.0,11.0,28.0,151.0,160.0,56.0,333.0,23.0,12.0,52.2,9.0,39.1,195.0,1501.0,685.0,30.0,12.0,15.0,30.0,10.0,229.0,53.0,15,917,61,26.8,10.2,10,83.0,3,5,18.0,0,0.73,16,23,-7,-0.69,0.21,18.0,18.3,-0.3,-0.03,0.42,6,39,13,33.3,3.83,1.28,0.13,0.38,14.2,0.0,1,1,0.15,-0.5,-0.7,27.0,2.66,14.0,0.0,5.0,5.0,3.0,0.0,3.0,0.3,1.0,0.0,2.0,0.0,0.0,0.0,0,18,18,4,7,0,5,0.0,0.0,0,17.0,10.0,33.0,23.3,202.0,184.0,17.0,1.0,2.0,1.0,7,0.0,0.0,0.0,0.0,0.0,150.0,1.0,7.0,,,24825.0,1290895.0,31
2024,Almería,La Liga,Kaiky,BRA,DF,19.0,2004.0,5.8,1,1,1,0,0,0.0,0.3,4.0,24.0,1.0,0.17,0.0,0.17,0.17,0.17,0.04,0.0,0.04,0.04,0.04,217.0,263.0,82.5,4550.0,1819.0,58.0,67.0,86.6,122.0,133.0,91.7,30.0,52.0,57.7,0.0,0.0,0.0,1.0,18.0,1.0,0.0,24.0,317.0,50.0,175.0,137.0,6.0,4.0,317.0,4.0,3.0,75.0,1.0,25.0,182.0,1023.0,683.0,4.0,0.0,0.0,1.0,0.0,200.0,1.0,8,523,65,15.3,5.8,5,90.0,5,3,24.0,14,0.38,11,19,-8,-1.38,-0.63,9.5,11.8,-2.3,-0.39,-0.06,1,3,1,33.3,0.52,0.17,0.33,1.0,11.4,0.0,0,0,0.08,0.8,0.8,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,1,3,4,0.0,1.0,0,14.0,11.0,11.0,50.0,263.0,252.0,11.0,10.0,0.0,3.0,1,1.0,0.0,0.0,0.0,0.0,217.0,0.0,4.0,72.0,16.0,10592.0,550782.0,32
2024,Almería,La Liga,Ibrahima Koné,MLI,FW,24.0,1999.0,3.1,0,0,0,0,0,0.1,0.5,5.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17,38.0,56.0,67.9,533.0,141.0,22.0,30.0,73.3,13.0,18.0,72.2,2.0,3.0,66.7,0.1,0.5,-0.1,2.0,0.0,0.0,0.0,3.0,83.0,5.0,7.0,41.0,37.0,10.0,83.0,4.0,1.0,25.0,2.0,50.0,44.0,208.0,112.0,5.0,1.0,4.0,7.0,1.0,58.0,18.0,9,277,31,8.1,3.1,2,65.0,0,7,21.0,6,0.67,5,11,-6,-1.95,-1.2,4.4,6.4,-2.1,-0.67,-0.36,0,4,2,50.0,1.3,0.65,0.0,0.0,12.9,0.0,0,0,0.11,-0.4,-0.4,5.0,1.61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,6,2,0,0,0.0,0.0,0,7.0,9.0,10.0,47.4,56.0,49.0,7.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,,,9930.0,516358.0,33
2024,Almería,La Liga,Bruno Langa,MOZ,DF,25.0,1997.0,9.1,1,1,1,0,0,0.4,0.5,14.0,25.0,30.0,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06,307.0,400.0,76.8,5062.0,2470.0,153.0,176.0,86.9,123.0,153.0,80.4,24.0,51.0,47.1,0.4,0.3,-0.4,7.0,18.0,8.0,3.0,25.0,504.0,45.0,210.0,209.0,88.0,6.0,504.0,21.0,13.0,61.9,5.0,23.8,243.0,1250.0,720.0,14.0,10.0,2.0,5.0,3.0,265.0,30.0,11,820,75,24.0,9.1,9,87.0,8,2,18.0,4,1.0,15,15,0,0.0,1.11,12.5,14.5,-2.0,-0.22,0.16,1,8,2,25.0,0.88,0.22,0.13,0.5,24.6,0.0,0,0,0.02,0.8,0.8,17.0,1.87,11.0,2.0,1.0,1.0,1.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0,4,12,0,16,4,12,0.0,0.0,0,37.0,2.0,6.0,25.0,400.0,320.0,80.0,13.0,0.0,3.0,16,67.0,0.0,0.0,0.0,0.0,307.0,0.0,13.0,106.0,14.0,2482.0,129089.0,34
2024,Almería,La Liga,Lázaro,BRA,"FW,MF",21.0,2002.0,3.2,0,0,0,0,0,0.5,1.4,5.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.45,0.28,0.45,69.0,100.0,69.0,1137.0,308.0,35.0,47.0,74.5,24.0,29.0,82.8,6.0,13.0,46.2,0.5,0.3,-0.5,6.0,4.0,1.0,0.0,6.0,152.0,2.0,19.0,64.0,69.0,14.0,152.0,16.0,5.0,31.3,10.0,62.5,89.0,547.0,224.0,5.0,3.0,2.0,11.0,5.0,100.0,34.0,14,285,20,8.3,3.2,2,54.0,0,12,15.0,9,0.21,1,10,-9,-2.84,-2.18,3.5,8.8,-5.3,-1.68,-1.46,0,8,4,50.0,2.53,1.26,0.0,0.0,18.3,0.0,0,0,0.11,-0.9,-0.9,12.0,3.8,7.0,2.0,0.0,2.0,1.0,0.0,1.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,0,3,7,2,12,1,1,0.0,0.0,0,13.0,4.0,11.0,26.7,100.0,87.0,12.0,4.0,1.0,2.0,12,3.0,5.0,3.0,2.0,0.0,69.0,1.0,4.0,,,6620.0,344239.0,35
