"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
2024,"Roma","Serie A","Edoardo Bove","ITA","MF","21",2002,19.8,980,20,165,557,265,36,980,18,9,50,7,38.9,558,2442,1095,21,24,2,27,27,662,47,"https://fbref.com/en/players/ae94a6c5/Edoardo-Bove"
2024,"Roma","Serie A","Zeki Çelik","TUR","DF","26",1997,7.5,429,26,136,180,117,14,429,10,6,60,4,40,230,1305,565,14,15,5,10,6,236,38,"https://fbref.com/en/players/31a62dc7/Zeki-Celik"
2024,"Roma","Serie A","João Costa","BRA","MF,FW","18",2005,0.2,10,0,2,2,6,1,10,0,0,NA,0,NA,5,25,14,0,0,0,1,1,6,1,"https://fbref.com/en/players/26952edc/Joao-Costa"
2024,"Roma","Serie A","Bryan Cristante","ITA","MF,DF","28",1995,36.5,2494,88,577,1504,425,80,2494,26,17,65.4,8,30.8,1438,7211,3544,47,52,4,27,21,1860,80,"https://fbref.com/en/players/16657b95/Bryan-Cristante"
2024,"Roma","Serie A","Paulo Dybala","ARG","FW,MF","29",1993,21.8,1277,8,87,590,612,88,1270,77,28,36.4,43,55.8,808,5078,2296,79,61,31,70,41,993,167,"https://fbref.com/en/players/e0921a4f/Paulo-Dybala"
2024,"Roma","Serie A","Dean Huijsen","ESP","DF","18",2005,5.7,525,62,204,281,41,8,525,2,1,50,1,50,308,1407,696,4,3,0,3,2,390,15,"https://fbref.com/en/players/87278bce/Dean-Huijsen"
2024,"Roma","Serie A","Rick Karsdorp","NED","DF","28",1995,13.2,772,33,201,336,241,24,772,7,3,42.9,3,42.9,394,1648,685,12,11,3,5,1,476,71,"https://fbref.com/en/players/9f84febe/Rick-Karsdorp"
2024,"Roma","Serie A","Rasmus Kristensen","DEN","DF","26",1997,19.4,1213,74,407,516,296,38,1213,17,7,41.2,10,58.8,571,2020,914,16,9,6,14,5,760,115,"https://fbref.com/en/players/39769cff/Rasmus-Kristensen"
2024,"Roma","Serie A","Diego Llorente","ESP","DF","29",1993,24.1,1865,233,945,869,56,12,1865,7,3,42.9,3,42.9,1208,6166,2944,20,10,0,10,3,1370,5,"https://fbref.com/en/players/bba30585/Diego-Llorente"
2024,"Roma","Serie A","Romelu Lukaku","BEL","FW","30",1993,29.3,843,22,59,346,448,141,842,24,11,45.8,13,54.2,500,2060,1019,37,24,22,52,32,667,234,"https://fbref.com/en/players/5eae500a/Romelu-Lukaku"
2024,"Roma","Serie A","Gianluca Mancini","ITA","DF","27",1996,31.9,2248,249,997,1095,167,28,2248,5,4,80,1,20,1397,6722,4373,38,43,0,4,10,1677,13,"https://fbref.com/en/players/5aa53281/Gianluca-Mancini"
2024,"Roma","Serie A","Obite N'Dicka","CIV","DF","23",1999,24.1,1770,230,860,843,81,13,1770,3,2,66.7,1,33.3,1164,5998,3599,26,22,1,7,4,1345,11,"https://fbref.com/en/players/441197b8/Obite-NDicka"
2024,"Roma","Serie A","Riccardo Pagano","ITA","MF,DF","18",2004,0.6,34,2,10,17,7,0,34,1,1,100,0,0,17,113,64,1,1,0,2,1,21,2,"https://fbref.com/en/players/b5b9bde7/Riccardo-Pagano"
2024,"Roma","Serie A","Leandro Paredes","ARG","MF","29",1994,29.3,2332,102,562,1461,322,9,2329,18,8,44.4,6,33.3,1428,7224,3762,36,36,3,15,9,1684,19,"https://fbref.com/en/players/dff153a4/Leandro-Paredes"
2024,"Roma","Serie A","Rui Patrício","POR","GK","35",1988,23,657,612,656,1,0,0,657,0,0,NA,0,NA,349,1704,1021,0,0,0,0,0,302,0,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
2024,"Roma","Serie A","Lorenzo Pellegrini","ITA","MF","27",1996,20.7,1090,23,161,581,364,49,1089,38,19,50,16,42.1,645,4091,1797,43,36,5,42,20,772,97,"https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini"
2024,"Roma","Serie A","Niccolò Pisilli","ITA","MF","18",2004,0.1,7,0,0,6,1,0,7,0,0,NA,0,NA,5,24,10,0,0,0,1,0,6,1,"https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli"
2024,"Roma","Serie A","Renato Sanches","POR","MF","25",1997,1.6,94,1,23,46,26,3,94,5,4,80,1,20,64,342,184,5,5,1,3,5,73,5,"https://fbref.com/en/players/032f894e/Renato-Sanches"
2024,"Roma","Serie A","Stephan El Shaarawy","ITA","FW,DF","30",1992,19.3,843,28,159,368,328,60,843,54,22,40.7,27,50,545,3423,1574,46,29,22,27,17,604,131,"https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy"
2024,"Roma","Serie A","Chris Smalling","ENG","DF","33",1989,4.3,262,25,114,133,15,6,262,2,0,0,1,50,161,896,466,1,3,0,2,1,174,2,"https://fbref.com/en/players/b6964eb6/Chris-Smalling"
2024,"Roma","Serie A","Ola Solbakken","NOR","FW","24",1998,0.3,8,0,2,2,4,0,8,2,1,50,0,0,5,76,22,1,0,0,0,0,5,4,"https://fbref.com/en/players/78f13530/Ola-Solbakken"
2024,"Roma","Serie A","Leonardo Spinazzola","ITA","DF","30",1993,14.6,951,30,234,407,319,37,951,43,20,46.5,19,44.2,604,5548,3161,108,61,22,16,4,652,74,"https://fbref.com/en/players/3626daea/Leonardo-Spinazzola"
2024,"Roma","Serie A","Mile Svilar","SRB","GK","23",1999,15,644,549,643,1,0,0,644,1,1,100,0,0,414,1946,1174,0,0,0,0,0,359,0,"https://fbref.com/en/players/bcf5058a/Mile-Svilar"
2024,"Roma","Serie A","Nicola Zalewski","POL","DF,FW","21",2002,10.8,581,23,139,249,200,31,581,36,16,44.4,14,38.9,325,2471,1308,54,23,16,18,9,374,62,"https://fbref.com/en/players/45191c29/Nicola-Zalewski"
2024,"Salernitana","Serie A","Toma Bašić","CRO","MF","26",1996,12.9,679,43,175,394,121,6,679,15,10,66.7,5,33.3,366,1843,758,11,15,0,23,3,439,16,"https://fbref.com/en/players/80556f08/Toma-Basic"
2024,"Salernitana","Serie A","Jérôme Boateng","GER","DF","34",1988,2.6,161,31,83,73,6,0,161,0,0,NA,0,NA,85,411,234,0,1,0,1,0,101,1,"https://fbref.com/en/players/2db2fd7b/Jerome-Boateng"
2024,"Salernitana","Serie A","Emil Bohinen","NOR","MF","24",1999,5.9,406,13,101,237,74,4,406,12,5,41.7,7,58.3,208,1122,500,7,8,0,10,5,262,10,"https://fbref.com/en/players/c83c203f/Emil-Bohinen"
2024,"Salernitana","Serie A","Erik Botheim","NOR","FW,MF","23",2000,3.5,86,2,11,49,27,7,86,4,1,25,2,50,47,189,52,3,1,2,3,0,57,9,"https://fbref.com/en/players/3d13d9e4/Erik-Botheim"
2024,"Salernitana","Serie A","Domagoj Bradarić","CRO","DF","23",1999,30.5,1792,85,529,817,461,23,1792,49,20,40.8,24,49,925,5175,2622,57,38,8,32,17,1046,120,"https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric"
2024,"Salernitana","Serie A","Dylan Bronn","TUN","DF,MF","28",1995,0.6,20,4,9,9,2,2,20,0,0,NA,0,NA,9,36,20,1,0,0,0,0,10,0,"https://fbref.com/en/players/edd81e2a/Dylan-Bronn"
2024,"Salernitana","Serie A","Jovane Cabral","CPV","MF,FW","25",1998,7.5,346,4,43,163,147,24,346,36,21,58.3,13,36.1,229,1569,731,22,10,7,23,14,251,39,"https://fbref.com/en/players/e34e086c/Jovane-Cabral"
2024,"Salernitana","Serie A","Antonio Candreva","ITA","MF,FW","36",1987,30.6,1611,39,187,733,705,59,1610,40,15,37.5,21,52.5,940,4962,2127,67,48,18,31,18,1167,182,"https://fbref.com/en/players/356c9002/Antonio-Candreva"
2024,"Salernitana","Serie A","Benoît Costil","FRA","GK","36",1987,13,463,394,454,9,0,0,463,0,0,NA,0,NA,223,1219,676,0,0,0,1,0,182,0,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
2024,"Salernitana","Serie A","Lassana Coulibaly","MLI","MF","27",1996,23.1,1092,48,215,694,201,23,1092,36,15,41.7,18,50,650,4062,1750,29,35,1,38,33,711,38,"https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly"
2024,"Salernitana","Serie A","Mamadou Coulibaly","SEN","DF","24",1999,0,3,0,0,1,2,0,3,0,0,NA,0,NA,3,3,3,0,0,0,0,0,3,0,"https://fbref.com/en/players/c976160c/Mamadou-Coulibaly"
2024,"Salernitana","Serie A","Flavius Daniliuc","AUT","DF","22",2001,8.3,486,44,208,218,63,7,486,5,1,20,4,80,235,1145,561,8,7,0,7,4,282,2,"https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc"
2024,"Salernitana","Serie A","Boulaye Dia","SEN","FW,MF","26",1996,12.7,382,14,44,185,162,35,381,43,14,32.6,27,62.8,276,1722,648,18,17,6,37,28,296,57,"https://fbref.com/en/players/244bc2c8/Boulaye-Dia"
2024,"Salernitana","Serie A","Federico Fazio","ARG","DF","36",1987,15.1,773,134,403,346,27,17,773,2,2,100,0,0,325,1521,825,2,0,0,8,3,370,2,"https://fbref.com/en/players/4e358a2d/Federico-Fazio"
2024,"Salernitana","Serie A","Vincenzo Fiorillo","ITA","GK","33",1990,4,141,131,139,2,0,0,141,0,0,NA,0,NA,57,290,176,0,0,0,0,0,39,0,"https://fbref.com/en/players/a2565f79/Vincenzo-Fiorillo"
2024,"Salernitana","Serie A","Gerardo Fusco","ITA","FW","18",2005,0.2,9,0,0,6,3,1,9,1,0,0,1,100,3,18,0,0,0,0,0,0,7,1,"https://fbref.com/en/players/f83f6de1/Gerardo-Fusco"
2024,"Salernitana","Serie A","Iron Gomis","FRA","MF","23",1999,1.5,92,3,15,40,37,5,92,3,0,0,3,100,58,294,87,3,1,0,3,5,67,15,"https://fbref.com/en/players/1d50130f/Iron-Gomis"
2024,"Salernitana","Serie A","Norbert Gyömbér","SVK","DF","31",1992,19.6,961,137,491,442,34,8,961,9,5,55.6,3,33.3,427,2249,799,4,3,0,16,2,460,2,"https://fbref.com/en/players/0be276c6/Norbert-Gyomber"
2024,"Salernitana","Serie A","Chukwubuikem Ikwuemesi","NGA","FW","21",2001,11.8,311,10,19,159,137,48,311,31,15,48.4,15,48.4,202,928,325,11,11,6,52,23,248,70,"https://fbref.com/en/players/c6db4f29/Chukwubuikem-Ikwuemesi"
2024,"Salernitana","Serie A","Grigoris Kastanos","CYP","MF,DF","25",1998,16.4,819,15,119,389,325,31,819,26,13,50,11,42.3,445,2451,1086,28,24,5,30,28,534,69,"https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos"
2024,"Salernitana","Serie A","Matteo Lovato","ITA","DF","23",2000,10.5,523,69,247,255,25,4,523,1,0,0,1,100,222,772,383,1,2,0,6,3,258,1,"https://fbref.com/en/players/5fa57166/Matteo-Lovato"
2024,"Salernitana","Serie A","Giulio Maggiore","ITA","MF","25",1998,20,1013,63,293,592,139,31,1013,16,6,37.5,7,43.8,470,2152,825,8,3,2,19,8,585,25,"https://fbref.com/en/players/957e4c87/Giulio-Maggiore"
2024,"Salernitana","Serie A","Kostas Manolas","GRE","DF","32",1991,5.4,354,46,195,154,6,4,354,1,1,100,0,0,212,1028,470,0,2,0,1,1,246,2,"https://fbref.com/en/players/c707411f/Kostas-Manolas"
2024,"Salernitana","Serie A","Agustín Martegani","ARG","MF","23",2000,8.1,371,14,65,201,113,9,371,21,12,57.1,5,23.8,215,1328,678,14,15,3,10,9,239,22,"https://fbref.com/en/players/591bf874/Agustin-Martegani"
2024,"Salernitana","Serie A","Pasquale Mazzocchi","ITA","DF","28",1995,14.1,780,47,253,327,210,12,780,40,17,42.5,19,47.5,384,2438,1358,36,29,5,31,13,440,62,"https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi"
2024,"Salernitana","Serie A","Simeon Nwankwo","NGA","FW","31",1992,7.6,219,4,11,115,94,34,219,2,1,50,1,50,122,411,89,6,3,6,31,19,167,39,"https://fbref.com/en/players/80dbbd10/Simeon-Nwankwo"
2024,"Salernitana","Serie A","Guillermo Ochoa","MEX","GK","38",1985,21,718,602,714,4,0,0,718,0,0,NA,0,NA,311,1876,1194,0,0,0,1,0,248,0,"https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa"
2024,"Salernitana","Serie A","Triantafyllos Pasaridīs","GRE","DF","27",1996,5,219,36,112,101,7,2,219,1,0,0,1,100,96,411,212,1,2,0,4,0,128,0,"https://fbref.com/en/players/6416adf0/Triantafyllos-Pasaridis"
2024,"Salernitana","Serie A","Marco Pellegrino","","DF","",NA,6.1,318,46,171,136,12,5,318,2,1,50,1,50,160,719,369,0,2,0,1,2,200,1,"https://fbref.com/en/players/18950a80/Marco-Pellegrino"
2024,"Salernitana","Serie A","Niccolò Pierozzi","ITA","DF","21",2001,9.7,463,46,192,220,53,9,463,2,1,50,1,50,188,922,401,3,5,0,8,0,217,20,"https://fbref.com/en/players/3649ece2/Niccolo-Pierozzi"
2024,"Salernitana","Serie A","Lorenzo Pirola","ITA","DF","21",2002,22.1,1280,198,664,567,53,21,1280,6,0,0,4,66.7,644,2936,1499,13,7,0,5,5,786,7,"https://fbref.com/en/players/caec77da/Lorenzo-Pirola"
2024,"Salernitana","Serie A","Junior Sambia","FRA","DF,MF","26",1996,11.5,634,40,183,287,170,18,634,24,5,20.8,12,50,308,1573,868,23,20,9,16,12,393,37,"https://fbref.com/en/players/24eb7ed6/Junior-Sambia"
2024,"Salernitana","Serie A","Andres Sfait","ROU","DF,MF","18",2004,0.3,9,0,3,2,4,0,9,1,0,0,1,100,4,27,19,1,0,0,0,0,4,2,"https://fbref.com/en/players/4fb7cc15/Andres-Sfait"
2024,"Salernitana","Serie A","Trivante Stewart","JAM","FW,MF","23",2000,1.1,39,0,2,17,22,6,39,3,2,66.7,1,33.3,13,83,45,2,2,1,3,0,19,6,"https://fbref.com/en/players/75bd6f48/Trivante-Stewart"
2024,"Salernitana","Serie A","Loum Tchaouna","FRA","FW,MF","19",2003,23.3,1026,12,120,474,448,72,1026,55,16,29.1,31,56.4,619,3635,1648,72,48,26,63,27,760,151,"https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna"
2024,"Salernitana","Serie A","Emanuel Vignato","ITA","MF,FW","22",2000,3.5,154,5,31,86,37,4,154,2,1,50,0,0,86,497,192,5,5,1,8,1,97,14,"https://fbref.com/en/players/ec5dae45/Emanuel-Vignato"
2024,"Salernitana","Serie A","Shon Weissman","ISR","FW,DF","27",1996,5.5,118,7,22,51,45,10,118,2,0,0,1,50,61,178,43,0,1,0,10,5,78,22,"https://fbref.com/en/players/379dc075/Shon-Weissman"
2024,"Salernitana","Serie A","Alessandro Zanoli","ITA","DF","22",2000,10.2,528,21,125,236,173,19,528,24,6,25,17,70.8,254,1553,743,27,13,6,8,4,325,45,"https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli"
2024,"Salernitana","Serie A","Mateusz Łęgowski","POL","MF","20",2003,12.7,504,31,120,283,111,11,504,21,6,28.6,12,57.1,265,1526,757,16,13,3,20,12,294,17,"https://fbref.com/en/players/75c62731/Mateusz-Legowski"
2024,"Sassuolo","Serie A","Nedim Bajrami","ALB","MF,FW","24",1999,14.6,583,9,69,213,318,43,583,31,17,54.8,13,41.9,310,2647,1390,51,25,11,27,11,355,70,"https://fbref.com/en/players/f42d6c13/Nedim-Bajrami"
2024,"Sassuolo","Serie A","Domenico Berardi","ITA","FW","28",1994,15.9,829,9,67,340,430,63,824,28,11,39.3,14,50,496,2734,1220,38,26,14,31,24,607,123,"https://fbref.com/en/players/53a0e358/Domenico-Berardi"
2024,"Sassuolo","Serie A","Daniel Boloca","ROU","MF","24",1998,22.5,1252,75,313,747,211,8,1252,35,28,80,7,20,705,4318,2034,27,33,0,21,17,834,17,"https://fbref.com/en/players/85f7ed25/Daniel-Boloca"
2024,"Sassuolo","Serie A","Samu Castillejo","ESP","FW,MF","28",1995,6,371,5,38,150,190,14,371,19,9,47.4,8,42.1,248,1714,839,27,24,7,23,18,278,45,"https://fbref.com/en/players/130a7a3f/Samu-Castillejo"
2024,"Sassuolo","Serie A","Emil Ceide","NOR","FW,MF","21",2001,2,85,1,13,31,45,9,85,21,13,61.9,7,33.3,55,581,319,12,6,5,4,5,62,16,"https://fbref.com/en/players/98a84572/Emil-Ceide"
2024,"Sassuolo","Serie A","Andrea Consigli","ITA","GK","36",1987,35,1327,1035,1316,12,0,0,1327,0,0,NA,0,NA,717,3821,2357,0,0,0,0,1,593,0,"https://fbref.com/en/players/8cabdc1e/Andrea-Consigli"
2024,"Sassuolo","Serie A","Alessio Cragno","ITA","GK","29",1994,3,110,91,110,0,0,0,110,0,0,NA,0,NA,54,270,193,0,0,0,0,0,49,0,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
2024,"Sassuolo","Serie A","Grégoire Defrel","MTQ","FW,MF","32",1991,8.4,310,7,47,141,125,19,310,13,4,30.8,8,61.5,181,1001,348,7,7,2,15,15,219,42,"https://fbref.com/en/players/854ee61a/Gregoire-Defrel"
2024,"Sassuolo","Serie A","Josh Doig","SCO","DF","21",2002,14.9,758,44,241,320,203,10,758,23,4,17.4,18,78.3,294,2111,934,30,17,2,20,10,323,45,"https://fbref.com/en/players/2f69d881/Josh-Doig"
2024,"Sassuolo","Serie A","Martin Erlic","CRO","DF","25",1998,29.1,1476,196,700,729,53,15,1476,6,4,66.7,2,33.3,690,3537,2051,19,8,1,10,0,824,11,"https://fbref.com/en/players/0fee6bda/Martin-Erlic"
2024,"Sassuolo","Serie A","Matheus Henrique","BRA","MF","25",1997,27.8,1234,67,263,686,302,23,1234,39,20,51.3,14,35.9,753,5115,2575,43,34,5,40,20,852,44,"https://fbref.com/en/players/a2d9f138/Matheus-Henrique"
2024,"Sassuolo","Serie A","Marash Kumbulla","ALB","DF","23",2000,4,144,38,95,49,0,0,144,0,0,NA,0,NA,63,348,224,2,0,0,0,0,74,0,"https://fbref.com/en/players/a40819d9/Marash-Kumbulla"
2024,"Sassuolo","Serie A","Justin Kumi","ITA","FW","19",2004,0,2,0,0,2,0,0,2,0,0,NA,0,NA,0,0,0,0,0,0,0,0,2,0,"https://fbref.com/en/players/2d5f2ff0/Justin-Kumi"
2024,"Sassuolo","Serie A","Armand Lauriente","FRA","FW","24",1998,32.3,1292,9,130,453,740,118,1292,135,63,46.7,54,40,817,6280,3470,125,84,48,80,55,880,268,"https://fbref.com/en/players/2d22cea7/Armand-Lauriente"
2024,"Sassuolo","Serie A","Luca Lipani","ITA","MF","18",2005,4.3,202,11,55,106,42,7,202,4,2,50,2,50,89,365,163,6,1,1,2,4,103,3,"https://fbref.com/en/players/1dc5a029/Luca-Lipani"
2024,"Sassuolo","Serie A","Maxime Lopez","FRA","MF","25",1997,1.6,144,10,38,89,19,0,144,2,0,0,2,100,107,542,267,2,4,0,1,0,125,4,"https://fbref.com/en/players/20094685/Maxime-Lopez"
2024,"Sassuolo","Serie A","Gian Marco Ferrari","ITA","DF","31",1992,25.2,1499,164,649,766,88,27,1499,5,3,60,1,20,881,4954,3171,32,16,0,14,1,976,7,"https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari"
2024,"Sassuolo","Serie A","Kevin Miranda","ITA","DF","20",2003,0.2,11,1,7,5,0,0,11,1,1,100,0,0,8,49,31,0,0,0,0,0,8,0,"https://fbref.com/en/players/9bd97418/Kevin-Miranda"
2024,"Sassuolo","Serie A","Filippo Missori","ITA","DF","19",2004,3,146,10,50,68,30,3,146,2,1,50,1,50,65,330,198,5,2,2,1,2,73,7,"https://fbref.com/en/players/2d3d7c0d/Filippo-Missori"
2024,"Sassuolo","Serie A","Samuele Mulattieri","ITA","FW,MF","22",2000,5.1,188,4,11,102,77,21,188,16,4,25,8,50,101,552,240,8,8,7,20,13,130,38,"https://fbref.com/en/players/30297946/Samuele-Mulattieri"
2024,"Sassuolo","Serie A","Pedro Obiang","EQG","MF","31",1992,5,229,19,66,127,41,1,229,3,2,66.7,1,33.3,118,462,183,4,3,0,1,1,131,2,"https://fbref.com/en/players/ba1e04b3/Pedro-Obiang"
2024,"Sassuolo","Serie A","Marcus Pedersen","NOR","DF","23",2000,17.9,907,51,303,355,262,19,907,19,11,57.9,7,36.8,411,2975,1495,43,34,8,30,11,465,90,"https://fbref.com/en/players/596cc50e/Marcus-Pedersen"
2024,"Sassuolo","Serie A","Andrea Pinamonti","ITA","FW","24",1999,34.2,939,44,76,447,420,144,936,31,12,38.7,16,51.6,454,1591,475,17,11,15,63,37,656,165,"https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti"
2024,"Sassuolo","Serie A","Uroš Račić","SRB","MF","25",1998,9.1,481,30,117,284,83,5,481,7,6,85.7,1,14.3,240,1134,493,5,6,0,9,6,310,11,"https://fbref.com/en/players/faed84db/Uros-Racic"
2024,"Sassuolo","Serie A","Ruan","BRA","DF","24",1999,16.8,853,128,460,359,43,16,853,4,2,50,2,50,418,2099,978,8,4,0,6,2,457,6,"https://fbref.com/en/players/a378a02a/Ruan"
2024,"Sassuolo","Serie A","Kristian Thorstvedt","NOR","MF","24",1999,26.6,1273,59,224,693,370,73,1273,38,15,39.5,19,50,680,3586,1729,30,36,5,55,38,859,94,"https://fbref.com/en/players/76ff8d0d/Kristian-Thorstvedt"
2024,"Sassuolo","Serie A","Jeremy Toljan","GER","DF","28",1994,23.1,1167,67,363,518,296,32,1167,14,6,42.9,7,50,556,2821,1293,35,24,6,21,9,664,85,"https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan"
2024,"Sassuolo","Serie A","Matías Viña","URU","DF","25",1997,11.3,673,34,237,270,172,13,673,29,12,41.4,16,55.2,330,1776,1038,24,16,5,18,7,366,37,"https://fbref.com/en/players/08eb3b58/Matias-Vina"
2024,"Sassuolo","Serie A","Mattia Viti","ITA","DF","21",2002,10.9,603,91,276,281,50,7,603,6,2,33.3,3,50,275,1196,519,2,2,0,6,13,306,13,"https://fbref.com/en/players/75438a9a/Mattia-Viti"
2024,"Sassuolo","Serie A","Cristian Volpato","ITA","MF,FW","19",2003,7.2,404,8,57,145,207,23,404,49,25,51,21,42.9,248,1798,927,34,24,13,20,12,276,49,"https://fbref.com/en/players/72f87f25/Cristian-Volpato"
2024,"Sevilla","La Liga","Marcos Acuña","ARG","DF","31",1991,14.4,984,33,270,476,253,10,984,21,10,47.6,8,38.1,473,2266,1224,23,20,4,20,16,546,42,"https://fbref.com/en/players/81442ecb/Marcos-Acuna"
2024,"Sevilla","La Liga","Lucien Agoume","FRA","MF","21",2002,8.6,430,17,108,245,83,12,430,8,7,87.5,1,12.5,221,1218,590,7,3,2,4,4,273,9,"https://fbref.com/en/players/8bc8829a/Lucien-Agoume"
2024,"Sevilla","La Liga","Loïc Bade","FRA","DF","23",2000,25.3,1648,184,920,692,55,24,1648,21,11,52.4,10,47.6,846,4490,2358,15,8,1,12,4,1000,3,"https://fbref.com/en/players/114bbdee/Loic-Bade"
2024,"Sevilla","La Liga","Isaac Bernal","ESP","FW","23",2000,11.5,370,9,35,143,202,63,370,31,13,41.9,16,51.6,195,1216,657,31,12,14,42,9,248,64,"https://fbref.com/en/players/be719093/Isaac-Bernal"
2024,"Sevilla","La Liga","Yassine Bounou","MAR","GK","32",1991,1,31,25,30,1,0,0,31,0,0,NA,0,NA,16,77,64,0,0,0,0,0,16,0,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
2024,"Sevilla","La Liga","Jesús Corona","MEX","MF,DF","30",1993,0.2,17,0,1,8,8,0,17,1,1,100,0,0,13,76,31,0,1,0,1,0,13,4,"https://fbref.com/en/players/fb938d24/Jesus-Corona"
2024,"Sevilla","La Liga","Marko Dmitrović","SRB","GK","31",1992,13,429,363,425,4,0,0,429,1,1,100,0,0,234,1097,625,0,0,0,0,0,190,0,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
2024,"Sevilla","La Liga","Youssef En-Nesyri","MAR","FW","26",1997,28.6,565,31,75,248,248,115,564,37,11,29.7,25,67.6,269,1239,458,17,10,11,59,17,373,81,"https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri"
2024,"Sevilla","La Liga","Fernando","BRA","MF","36",1987,5.1,288,10,74,169,49,5,288,6,4,66.7,1,16.7,168,878,429,5,8,1,5,3,186,7,"https://fbref.com/en/players/41f32541/Fernando"
2024,"Sevilla","La Liga","Federico Gattoni","ARG","DF,FW","24",1999,0.1,11,1,6,5,0,0,11,0,0,NA,0,NA,3,15,12,0,0,0,0,0,3,0,"https://fbref.com/en/players/86087757/Federico-Gattoni"
2024,"Sevilla","La Liga","Nemanja Gudelj","SRB","DF,MF","31",1991,19.4,1245,90,519,634,95,8,1245,6,4,66.7,2,33.3,662,3913,2413,23,21,0,9,4,810,5,"https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj"
2024,"Sevilla","La Liga","Diego Iturralde","ESP","DF","20",2003,0.4,17,3,11,6,1,0,17,1,1,100,0,0,6,69,52,1,1,0,0,0,6,0,"https://fbref.com/en/players/9d33c71a/Diego-Iturralde"
2024,"Sevilla","La Liga","Adnan Januzaj","BEL","FW,MF","28",1995,2.1,119,1,8,56,57,5,119,11,5,45.5,4,36.4,79,383,156,1,3,0,10,1,92,17,"https://fbref.com/en/players/4737cebe/Adnan-Januzaj"
2024,"Sevilla","La Liga","Joan Jordán","ESP","MF","29",1994,4.2,279,6,47,175,59,3,279,1,1,100,0,0,138,573,239,0,2,0,5,3,176,1,"https://fbref.com/en/players/2a0c8ba4/Joan-Jordan"
2024,"Sevilla","La Liga","Érik Lamela","ARG","FW,MF","31",1992,5.1,266,2,34,101,138,26,266,16,7,43.8,9,56.3,159,843,400,11,13,4,20,13,176,28,"https://fbref.com/en/players/abe66106/Erik-Lamela"
2024,"Sevilla","La Liga","Dodi Lukebakio","BEL","FW,MF","25",1997,12.5,520,8,36,193,298,67,520,62,30,48.4,26,41.9,369,2713,1336,48,31,24,44,19,437,116,"https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio"
2024,"Sevilla","La Liga","Marcão","BRA","DF","27",1996,3.9,237,18,108,123,7,1,237,3,1,33.3,1,33.3,129,783,542,3,5,0,3,0,165,0,"https://fbref.com/en/players/133faa84/Marcao"
2024,"Sevilla","La Liga","Mariano","DOM","FW,MF","29",1993,2.7,85,2,3,33,49,16,85,2,1,50,1,50,45,329,111,3,3,3,9,6,62,17,"https://fbref.com/en/players/5c4dc0ff/Mariano"
2024,"Sevilla","La Liga","Hannibal Mejbri","TUN","MF","20",2003,1.2,68,0,12,28,28,4,68,5,3,60,1,20,38,247,96,1,4,0,6,6,50,6,"https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri"
2024,"Sevilla","La Liga","Rafa Mir","ESP","FW,MF","26",1997,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50,73,349,147,3,2,3,9,3,93,16,"https://fbref.com/en/players/bbf5c11b/Rafa-Mir"
2024,"Sevilla","La Liga","Jesús Navas","ESP","DF","37",1985,22.3,1453,58,374,596,489,17,1453,20,13,65,7,35,782,3869,2044,54,39,9,21,4,905,141,"https://fbref.com/en/players/3f10bd22/Jesus-Navas"
2024,"Sevilla","La Liga","Tanguy Nianzou","FRA","DF","21",2002,3.5,192,20,63,115,16,3,192,2,2,100,0,0,105,473,261,2,3,0,3,2,119,1,"https://fbref.com/en/players/5853ac44/Tanguy-Nianzou"
