"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2024,"Crystal Palace","Premier League","Jefferson Lerma","COL","MF,DF","28",1994,26.7,1,34,9,26.5,1.27,0.34,0.03,0.11,19.7,0,0,0,2.7,2.7,0.08,-1.7,-1.7,"https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma"
2024,"Crystal Palace","Premier League","Jean-Philippe Mateta","FRA","FW","26",1997,25.4,16,44,25,56.8,1.74,0.99,0.32,0.56,12.7,0,2,2,10.9,9.4,0.21,5.1,4.6,"https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta"
2024,"Crystal Palace","Premier League","Remi Matthews","ENG","GK","29",1994,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/27f4f772/Remi-Matthews"
2024,"Crystal Palace","Premier League","Tyrick Mitchell","ENG","DF,MF","23",1999,35.6,2,12,4,33.3,0.34,0.11,0.17,0.5,12.4,0,0,0,1.6,1.6,0.13,0.4,0.4,"https://fbref.com/en/players/5cbd1eb0/Tyrick-Mitchell"
2024,"Crystal Palace","Premier League","Daniel Muñoz","COL","DF,MF","27",1996,16,0,8,0,0,0.5,0,0,NA,8.5,0,0,0,1.2,1.2,0.15,-1.2,-1.2,"https://fbref.com/en/players/778ef829/Daniel-Munoz"
2024,"Crystal Palace","Premier League","Michael Olise","FRA","FW,MF","21",2001,14.2,10,56,20,35.7,3.95,1.41,0.16,0.45,18.5,4,1,1,5.5,4.7,0.08,4.5,4.3,"https://fbref.com/en/players/c4486bac/Michael-Olise"
2024,"Crystal Palace","Premier League","David Ozoh","ENG","MF,DF","18",2005,1.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d00d45ab/David-Ozoh"
2024,"Crystal Palace","Premier League","Jesurun Rak Sakyi","ENG","MF,FW","20",2002,1.5,0,5,1,20,3.31,0.66,0,0,15.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,"https://fbref.com/en/players/45685411/Jesurun-Rak-Sakyi"
2024,"Crystal Palace","Premier League","Chris Richards","USA","DF,MF","23",2000,23.3,1,11,3,27.3,0.47,0.13,0.09,0.33,10,0,0,0,0.6,0.6,0.05,0.4,0.4,"https://fbref.com/en/players/0a3d6d2b/Chris-Richards"
2024,"Crystal Palace","Premier League","Jaïro Riedewald","NED","MF,FW","26",1996,2.6,0,1,0,0,0.38,0,0,NA,14.5,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/7a1f2c08/Jairo-Riedewald"
2024,"Crystal Palace","Premier League","Jeffrey Schlupp","GHA","FW,MF","30",1992,15,2,19,11,57.9,1.26,0.73,0.11,0.18,19.4,0,0,0,1.8,1.8,0.1,0.2,0.2,"https://fbref.com/en/players/3312f911/Jeffrey-Schlupp"
2024,"Crystal Palace","Premier League","James Tomkins","ENG","DF","34",1989,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e7ca0439/James-Tomkins"
2024,"Crystal Palace","Premier League","Joel Ward","ENG","DF","33",1989,22,0,10,0,0,0.45,0,0,NA,18,0,0,0,0.9,0.9,0.09,-0.9,-0.9,"https://fbref.com/en/players/8a7ff278/Joel-Ward"
2024,"Crystal Palace","Premier League","Adam Wharton","ENG","MF","19",2004,14.4,0,10,1,10,0.69,0.07,0,0,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/4b542852/Adam-Wharton"
2024,"Cádiz","La Liga","Rubén Alcaraz","ESP","MF","32",1991,34.8,3,46,10,21.7,1.32,0.29,0.02,0.1,24.9,8,2,2,3.3,1.7,0.04,-0.3,-0.7,"https://fbref.com/en/players/036bba5f/Ruben-Alcaraz"
2024,"Cádiz","La Liga","Iván Alejo","ESP","MF","28",1995,18.8,0,11,2,18.2,0.59,0.11,0,0,21.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,"https://fbref.com/en/players/3d7e48ce/Ivan-Alejo"
2024,"Cádiz","La Liga","Isaac Carcelen","ESP","DF","30",1993,29,0,10,3,30,0.34,0.1,0,0,20.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/c4b888df/Isaac-Carcelen"
2024,"Cádiz","La Liga","Víctor Chust","ESP","DF","23",2000,20.7,0,4,0,0,0.19,0,0,NA,9.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/ec1a731e/Victor-Chust"
2024,"Cádiz","La Liga","Moussa Diakité","MLI","MF","19",2003,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d925b04e/Moussa-Diakite"
2024,"Cádiz","La Liga","Gonzalo Escalante","ARG","MF","30",1993,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9,"https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante"
2024,"Cádiz","La Liga","Karl Etta","CMR","FW","19",2004,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f0f499ea/Karl-Etta"
2024,"Cádiz","La Liga","Fali","ESP","DF","29",1993,28.3,0,11,3,27.3,0.39,0.11,0,0,15.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,"https://fbref.com/en/players/72a84002/Fali"
2024,"Cádiz","La Liga","Álex Fernández","ESP","MF","30",1992,14.3,0,7,1,14.3,0.49,0.07,0,0,24,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/aa677a35/Alex-Fernandez"
2024,"Cádiz","La Liga","David Gil","ESP","GK","29",1994,4.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/fea23125/David-Gil"
2024,"Cádiz","La Liga","Maxi Gómez","URU","FW","26",1996,12.9,0,16,6,37.5,1.24,0.46,0,0,14.3,1,0,0,1.6,1.6,0.1,-1.6,-1.6,"https://fbref.com/en/players/4c2e9442/Maxi-Gomez"
2024,"Cádiz","La Liga","Sergi Guardiola","ESP","FW,MF","32",1991,5.5,1,14,5,35.7,2.55,0.91,0.07,0.2,16.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8,"https://fbref.com/en/players/32974271/Sergi-Guardiola"
2024,"Cádiz","La Liga","Javi Hernández","ESP","DF","25",1998,27.9,1,30,8,26.7,1.07,0.29,0.03,0.13,24,6,0,0,1.4,1.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/9a76c2e9/Javi-Hernandez"
2024,"Cádiz","La Liga","Luis Hernández","ESP","DF","34",1989,8,1,1,1,100,0.12,0.12,1,1,2.2,0,0,0,1,1,0.95,0,0,"https://fbref.com/en/players/02d2c436/Luis-Hernandez"
2024,"Cádiz","La Liga","Juanmi","ESP","FW","30",1993,9.7,3,14,7,50,1.44,0.72,0.21,0.43,12.6,0,0,0,2.5,2.5,0.18,0.5,0.5,"https://fbref.com/en/players/84399660/Juanmi"
2024,"Cádiz","La Liga","Rominigue Kouamé","MLI","MF","26",1996,9.1,0,5,0,0,0.55,0,0,NA,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/86a2ba20/Rominigue-Kouame"
2024,"Cádiz","La Liga","Jeremías Ledesma","ARG","GK","30",1993,33.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma"
2024,"Cádiz","La Liga","Lucas","BRA","DF","22",2001,17.1,1,11,4,36.4,0.64,0.23,0.09,0.25,21.5,3,0,0,0.8,0.8,0.07,0.2,0.2,"https://fbref.com/en/players/5d68f5b2/Lucas"
2024,"Cádiz","La Liga","Darwin Machís","VEN","MF","30",1993,8.7,4,20,9,45,2.29,1.03,0.15,0.33,24.2,1,1,1,1.4,0.6,0.03,2.6,2.4,"https://fbref.com/en/players/ed6ea4d9/Darwin-Machis"
2024,"Cádiz","La Liga","José Mari","ESP","MF,FW","35",1987,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/6f4c734d/Jose-Mari"
2024,"Cádiz","La Liga","Roger Martí","ESP","FW","32",1991,15.1,2,33,12,36.4,2.19,0.79,0.06,0.17,17.8,0,0,0,2.8,2.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/0ae4e09a/Roger-Marti"
2024,"Cádiz","La Liga","Mamadou Mbaye","SEN","DF","25",1998,3.2,0,2,1,50,0.62,0.31,0,0,7.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,"https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye"
2024,"Cádiz","La Liga","Jorge Meré","ESP","DF","26",1997,7.5,0,4,1,25,0.53,0.13,0,0,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/9f979eb2/Jorge-Mere"
2024,"Cádiz","La Liga","Roberto Navarro","ESP","MF,FW","21",2002,21,1,30,9,30,1.43,0.43,0.03,0.11,19.1,0,0,0,2.1,2.1,0.07,-1.1,-1.1,"https://fbref.com/en/players/c997b942/Roberto-Navarro"
2024,"Cádiz","La Liga","Álvaro Negredo","ESP","FW,MF","37",1985,0.6,0,3,1,33.3,5,1.67,0,0,29.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/63b0ca6b/Alvaro-Negredo"
2024,"Cádiz","La Liga","Brian Ocampo","URU","MF,FW","24",1999,2.8,1,5,2,40,1.81,0.73,0.2,0.5,23,0,0,0,0.3,0.3,0.06,0.7,0.7,"https://fbref.com/en/players/2e3995cd/Brian-Ocampo"
2024,"Cádiz","La Liga","Milutin Osmajić","MNE","MF","24",1999,0.1,0,2,0,0,36,0,0,NA,12.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/375ed9d7/Milutin-Osmajic"
2024,"Cádiz","La Liga","Aiham Ousou","SYR","DF","23",2000,4.8,0,2,0,0,0.42,0,0,NA,13.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,"https://fbref.com/en/players/2973a975/Aiham-Ousou"
2024,"Cádiz","La Liga","Chris Ramos","ESP","FW,MF","26",1997,29,5,76,27,35.5,2.62,0.93,0.07,0.19,12,0,0,0,10.1,10.1,0.13,-5.1,-5.1,"https://fbref.com/en/players/44e07fac/Chris-Ramos"
2024,"Cádiz","La Liga","Diadie Samassékou","MLI","MF","27",1996,1,0,1,1,100,0.98,0.98,0,0,25.6,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/08593525/Diadie-Samassekou"
2024,"Cádiz","La Liga","Fede San Emeterio","ESP","MF","26",1997,1.7,1,1,1,100,0.59,0.59,1,1,5,0,0,0,0.1,0.1,0.06,0.9,0.9,"https://fbref.com/en/players/efecd633/Fede-San-Emeterio"
2024,"Cádiz","La Liga","Rubén Sobrino","ESP","MF,FW","31",1992,18.3,0,21,3,14.3,1.15,0.16,0,0,17.9,0,0,0,1.8,1.8,0.09,-1.8,-1.8,"https://fbref.com/en/players/19b776e9/Ruben-Sobrino"
2024,"Cádiz","La Liga","Borja Vázquez","ESP","FW","18",2005,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8c6d0e32/Borja-Vazquez"
2024,"Cádiz","La Liga","Joseba Zaldúa","ESP","DF","31",1992,7.8,0,1,0,0,0.13,0,0,NA,34.5,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua"
2024,"Darmstadt 98","Bundesliga","Asaf Arania","ISR","MF","17",2005,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d61c07fd/Asaf-Arania"
2024,"Darmstadt 98","Bundesliga","Matthias Bader","GER","DF,MF","26",1997,20,1,17,1,5.9,0.85,0.05,0.06,1,22.3,0,0,0,0.7,0.7,0.04,0.3,0.3,"https://fbref.com/en/players/3489184e/Matthias-Bader"
2024,"Darmstadt 98","Bundesliga","Alexander Brunst","GER","GK","28",1995,3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/99219195/Alexander-Brunst"
2024,"Darmstadt 98","Bundesliga","Bartol Franjić","CRO","MF","23",2000,13.7,0,4,0,0,0.29,0,0,NA,18.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/697dc00a/Bartol-Franjic"
2024,"Darmstadt 98","Bundesliga","Klaus Gjasula","ALB","DF,MF","33",1989,15.1,0,9,1,11.1,0.59,0.07,0,0,14.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,"https://fbref.com/en/players/431c837b/Klaus-Gjasula"
2024,"Darmstadt 98","Bundesliga","Fabian Holland","GER","MF,DF","33",1990,20.4,0,11,3,27.3,0.54,0.15,0,0,24.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/017018d1/Fabian-Holland"
2024,"Darmstadt 98","Bundesliga","Gerrit Holtmann","PHI","MF,FW","28",1995,4.4,0,14,5,35.7,3.21,1.15,0,0,23.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,"https://fbref.com/en/players/2979c05a/Gerrit-Holtmann"
2024,"Darmstadt 98","Bundesliga","Mathias Honsak","AUT","FW,MF","26",1996,11.3,1,23,6,26.1,2.03,0.53,0.04,0.17,17.4,0,0,0,1.8,1.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/3dbdbb6a/Mathias-Honsak"
2024,"Darmstadt 98","Bundesliga","Fraser Hornby","SCO","FW,MF","23",1999,2.4,0,10,2,20,4.15,0.83,0,0,13.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,"https://fbref.com/en/players/29aee77c/Fraser-Hornby"
2024,"Darmstadt 98","Bundesliga","Thomas Isherwood","SWE","DF","25",1998,7.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2be28a0c/Thomas-Isherwood"
2024,"Darmstadt 98","Bundesliga","Julian Justvan","GER","MF,FW","25",1998,11.4,2,17,4,23.5,1.5,0.35,0.12,0.5,21.4,0,0,0,0.9,0.9,0.05,1.1,1.1,"https://fbref.com/en/players/ab1a72b4/Julian-Justvan"
2024,"Darmstadt 98","Bundesliga","Emir Karic","AUT","DF","26",1997,19.8,0,12,3,25,0.61,0.15,0,0,23.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4,"https://fbref.com/en/players/7bbb0ac4/Emir-Karic"
2024,"Darmstadt 98","Bundesliga","Tobias Kempe","GER","MF","34",1989,15,3,18,1,5.6,1.2,0.07,0,0,23,3,3,3,3.6,1.2,0.07,-0.6,-1.2,"https://fbref.com/en/players/d7cdfd81/Tobias-Kempe"
2024,"Darmstadt 98","Bundesliga","Christoph Klarer","AUT","DF","23",2000,26.2,2,9,2,22.2,0.34,0.08,0.22,1,9.3,0,0,0,1.2,1.2,0.13,0.8,0.8,"https://fbref.com/en/players/144e8717/Christoph-Klarer"
2024,"Darmstadt 98","Bundesliga","Matej Maglica","CRO","DF","24",1998,18.9,1,10,2,20,0.53,0.11,0.1,0.5,20.8,1,0,0,0.6,0.6,0.06,0.4,0.4,"https://fbref.com/en/players/36cf2caf/Matej-Maglica"
2024,"Darmstadt 98","Bundesliga","Braydon Manu","GHA","MF","26",1997,1.9,0,5,1,20,2.63,0.53,0,0,14.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/e9a97974/Braydon-Manu"
2024,"Darmstadt 98","Bundesliga","Marvin Mehlem","GER","MF","25",1997,16.5,3,23,8,34.8,1.4,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8,"https://fbref.com/en/players/10876d02/Marvin-Mehlem"
2024,"Darmstadt 98","Bundesliga","Andreas Müller","GER","MF","23",2000,3.9,0,3,1,33.3,0.77,0.26,0,0,30.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/2244908c/Andreas-Muller"
2024,"Darmstadt 98","Bundesliga","Jannik Müller","GER","DF,MF","29",1994,12.6,0,3,0,0,0.24,0,0,NA,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/796a5f30/Jannik-Muller"
2024,"Darmstadt 98","Bundesliga","Fabian Nürnberger","GER","DF,MF","24",1999,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,22,4,0,0,0.9,0.9,0.05,0.1,0.1,"https://fbref.com/en/players/178018f9/Fabian-Nurnberger"
2024,"Darmstadt 98","Bundesliga","Luca Pfeiffer","GER","FW,MF","26",1996,18,1,48,18,37.5,2.67,1,0.02,0.06,15.7,0,0,0,4.6,4.6,0.1,-3.6,-3.6,"https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer"
2024,"Darmstadt 98","Bundesliga","Sebastian Polter","GER","FW","32",1991,5,0,10,3,30,2.02,0.61,0,0,11.9,0,0,0,1,1,0.1,-1,-1,"https://fbref.com/en/players/3745e8bd/Sebastian-Polter"
2024,"Darmstadt 98","Bundesliga","Clemens Riedel","GER","DF","20",2003,8.4,0,8,3,37.5,0.95,0.36,0,0,21.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/77cfae67/Clemens-Riedel"
2024,"Darmstadt 98","Bundesliga","Frank Ronstadt","GER","DF,MF","26",1997,0.8,0,3,0,0,3.55,0,0,NA,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/51d29173/Frank-Ronstadt"
2024,"Darmstadt 98","Bundesliga","Fabian Schnellhardt","GER","MF","29",1994,2.6,0,5,2,40,1.91,0.77,0,0,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/8575037f/Fabian-Schnellhardt"
2024,"Darmstadt 98","Bundesliga","Marcel Schuhen","GER","GK","30",1993,31,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5fa2e0cf/Marcel-Schuhen"
2024,"Darmstadt 98","Bundesliga","Aaron Seydel","GER","FW","27",1996,6.9,1,14,6,42.9,2.04,0.87,0.07,0.17,16.8,0,0,0,1,1,0.07,0,0,"https://fbref.com/en/players/85b6462d/Aaron-Seydel"
2024,"Darmstadt 98","Bundesliga","Tim Skarke","GER","FW,DF","26",1996,26.7,8,69,20,29,2.58,0.75,0.12,0.4,21.9,1,0,0,3.6,3.6,0.05,4.4,4.4,"https://fbref.com/en/players/65857fdf/Tim-Skarke"
2024,"Darmstadt 98","Bundesliga","Filip Stojilković","SUI","FW,MF","23",2000,1.7,0,4,1,25,2.34,0.58,0,0,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/0cbe584d/Filip-Stojilkovic"
2024,"Darmstadt 98","Bundesliga","Fabio Torsiello","ITA","FW,DF","18",2005,1.7,0,4,0,0,2.31,0,0,NA,16.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/9b5d89b3/Fabio-Torsiello"
2024,"Darmstadt 98","Bundesliga","Oscar Vilhelmsson","SWE","FW,MF","19",2003,15.3,4,28,10,35.7,1.83,0.66,0.14,0.4,14.7,0,0,0,4.1,4.1,0.15,-0.1,-0.1,"https://fbref.com/en/players/e7f4869a/Oscar-Vilhelmsson"
2024,"Darmstadt 98","Bundesliga","Christoph Zimmermann","GER","DF","30",1993,13.6,0,4,1,25,0.3,0.07,0,0,13.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/2d5f03bf/Christoph-Zimmermann"
2024,"Dortmund","Bundesliga","Karim Adeyemi","GER","FW,MF","21",2002,10.1,3,23,10,43.5,2.27,0.99,0.13,0.3,14.6,0,0,0,3.5,3.5,0.15,-0.5,-0.5,"https://fbref.com/en/players/501055d8/Karim-Adeyemi"
2024,"Dortmund","Bundesliga","Samuel Bamba","GER","FW","19",2004,0.5,0,2,0,0,3.83,0,0,NA,12.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3,"https://fbref.com/en/players/489d4867/Samuel-Bamba"
2024,"Dortmund","Bundesliga","Ramy Bensebaini","ALG","DF","28",1995,11.5,0,16,0,0,1.39,0,0,NA,17.1,0,0,0,1.7,1.7,0.11,-1.7,-1.7,"https://fbref.com/en/players/378825c7/Ramy-Bensebaini"
2024,"Dortmund","Bundesliga","Hendry Blank","GER","DF","18",2004,0.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/76abb354/Hendry-Blank"
2024,"Dortmund","Bundesliga","Julian Brandt","GER","MF,FW","27",1996,24.7,7,33,16,48.5,1.34,0.65,0.21,0.44,19.1,2,0,0,4.4,4.4,0.13,2.6,2.6,"https://fbref.com/en/players/a167537f/Julian-Brandt"
2024,"Dortmund","Bundesliga","Jamie Bynoe-Gittens","ENG","FW,MF","18",2004,11.8,1,43,11,25.6,3.66,0.94,0.02,0.09,19.3,0,0,0,2.2,2.2,0.05,-1.2,-1.2,"https://fbref.com/en/players/10745192/Jamie-Bynoe-Gittens"
2024,"Dortmund","Bundesliga","Emre Can","GER","MF,DF","29",1994,21.7,2,15,1,6.7,0.69,0.05,0,0,27.4,0,2,2,2.2,0.6,0.04,-0.2,-0.6,"https://fbref.com/en/players/a65ce836/Emre-Can"
2024,"Dortmund","Bundesliga","Julien Duranville","BEL","FW,MF","17",2006,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b06a7ae9/Julien-Duranville"
2024,"Dortmund","Bundesliga","Niclas Füllkrug","GER","FW","30",1993,24.6,12,50,23,46,2.03,0.94,0.18,0.39,12.2,0,3,3,12.4,10,0.2,-0.4,-1,"https://fbref.com/en/players/4f16405e/Niclas-Fullkrug"
2024,"Dortmund","Bundesliga","Sébastien Haller","CIV","FW","29",1994,4.4,0,7,2,28.6,1.59,0.45,0,0,10.7,0,0,0,0.9,0.9,0.13,-0.9,-0.9,"https://fbref.com/en/players/ba115a40/Sebastien-Haller"
2024,"Dortmund","Bundesliga","Thorgan Hazard","BEL","DF","30",1993,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/50871bcc/Thorgan-Hazard"
2024,"Dortmund","Bundesliga","Mats Hummels","GER","DF","34",1988,17.6,3,16,6,37.5,0.91,0.34,0.19,0.5,11.7,0,0,0,3.2,3.2,0.23,-0.2,-0.2,"https://fbref.com/en/players/05d548d8/Mats-Hummels"
2024,"Dortmund","Bundesliga","Gregor Kobel","SUI","GK","25",1997,26.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
2024,"Dortmund","Bundesliga","Ian Maatsen","NED","DF","21",2002,14,2,11,4,36.4,0.78,0.28,0.18,0.5,19.5,0,0,0,0.9,0.9,0.08,1.1,1.1,"https://fbref.com/en/players/cab9634e/Ian-Maatsen"
2024,"Dortmund","Bundesliga","Donyell Malen","NED","FW,MF","24",1999,19.8,13,72,36,50,3.64,1.82,0.18,0.36,16.5,2,0,0,9.5,9.5,0.14,3.5,3.5,"https://fbref.com/en/players/116c35df/Donyell-Malen"
2024,"Dortmund","Bundesliga","Thomas Meunier","BEL","DF","31",1991,6.5,0,8,1,12.5,1.23,0.15,0,0,18.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,"https://fbref.com/en/players/e162b013/Thomas-Meunier"
2024,"Dortmund","Bundesliga","Alexander Meyer","GER","GK","32",1991,7.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b56dd813/Alexander-Meyer"
2024,"Dortmund","Bundesliga","Mateu Morey","ESP","DF","23",2000,1.2,0,1,1,100,0.82,0.82,0,0,26.2,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/5fd5e542/Mateu-Morey"
2024,"Dortmund","Bundesliga","Youssoufa Moukoko","GER","FW","18",2004,6.9,5,14,7,50,2.02,1.01,0.36,0.71,13,0,0,0,3.9,3.9,0.28,1.1,1.1,"https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko"
2024,"Dortmund","Bundesliga","Felix Nmecha","GER","MF","22",2000,11.3,1,23,3,13,2.03,0.26,0.04,0.33,17.8,0,0,0,1.7,1.7,0.07,-0.7,-0.7,"https://fbref.com/en/players/091c86e2/Felix-Nmecha"
2024,"Dortmund","Bundesliga","Salih Özcan","TUR","MF","25",1998,13.2,0,5,2,40,0.38,0.15,0,0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/15413fa5/Salih-Ozcan"
2024,"Dortmund","Bundesliga","Antonios Papadopoulos","GER","DF","23",1999,1.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/13d23b29/Antonios-Papadopoulos"
2024,"Dortmund","Bundesliga","Ole Pohlmann","GER","MF","22",2001,0.6,0,1,0,0,1.67,0,0,NA,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/822b83e8/Ole-Pohlmann"
2024,"Dortmund","Bundesliga","Marco Reus","GER","MF,FW","34",1989,17.8,6,42,20,47.6,2.36,1.12,0.14,0.3,14.2,8,0,0,6.5,6.5,0.16,-0.5,-0.5,"https://fbref.com/en/players/36a3ff67/Marco-Reus"
2024,"Dortmund","Bundesliga","Gio Reyna","USA","MF,FW","20",2002,3.1,0,8,2,25,2.57,0.64,0,0,17.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8,"https://fbref.com/en/players/7fa4e703/Gio-Reyna"
2024,"Dortmund","Bundesliga","Julian Ryerson","NOR","DF","25",1997,19.6,4,18,8,44.4,0.92,0.41,0.22,0.5,19.5,0,0,0,1.8,1.8,0.1,2.2,2.2,"https://fbref.com/en/players/009a4f60/Julian-Ryerson"
2024,"Dortmund","Bundesliga","Marcel Sabitzer","AUT","MF","29",1994,21.8,4,46,19,41.3,2.11,0.87,0.07,0.16,22.6,5,1,1,3.6,2.8,0.06,0.4,0.2,"https://fbref.com/en/players/e280527c/Marcel-Sabitzer"
2024,"Dortmund","Bundesliga","Jadon Sancho","ENG","FW,MF","23",2000,10.5,2,9,4,44.4,0.86,0.38,0.22,0.5,13.3,0,0,0,0.7,0.7,0.08,1.3,1.3,"https://fbref.com/en/players/dbf053da/Jadon-Sancho"
2024,"Dortmund","Bundesliga","Nico Schlotterbeck","GER","DF","23",1999,31.8,2,27,6,22.2,0.85,0.19,0.07,0.33,13.4,0,0,0,3,3,0.11,-1,-1,"https://fbref.com/en/players/34e12499/Nico-Schlotterbeck"
2024,"Dortmund","Bundesliga","Niklas Süle","GER","DF","27",1995,16.8,1,7,1,14.3,0.42,0.06,0.14,1,16,0,0,0,0.4,0.4,0.06,0.6,0.6,"https://fbref.com/en/players/e33c06cf/Niklas-Sule"
2024,"Dortmund","Bundesliga","Kjell-Arik Wätjen","GER","MF,FW","17",2006,1.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen"
