"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2024,"Lazio","Serie A","Manuel Lazzari","ITA","DF","29",1993,18.6,826,975,84.7,12173,3791,456,490,93.1,316,370,85.4,30,60,50,2,1.3,1.3,0.7,9,57,12,8,62,"https://fbref.com/en/players/02caf6e0/Manuel-Lazzari"
2024,"Lazio","Serie A","Christos Mandas","GRE","GK","21",2001,8,181,269,67.3,5187,3842,33,33,100,82,85,96.5,66,151,43.7,0,0,0,0,0,3,0,0,0,"https://fbref.com/en/players/f794e9ab/Christos-Mandas"
2024,"Lazio","Serie A","Adam Marušić","MNE","DF","30",1992,34.4,1560,1880,83,24140,9157,843,935,90.2,582,704,82.7,89,159,56,0,0.8,1.1,-0.8,10,110,24,11,118,"https://fbref.com/en/players/d4535821/Adam-Marusic"
2024,"Lazio","Serie A","Patric","ESP","DF","30",1993,17.9,1051,1199,87.7,20688,7423,370,389,95.1,504,542,93,160,242,66.1,0,0.2,0.3,-0.2,4,65,6,1,72,"https://fbref.com/en/players/f7223718/Patric"
2024,"Lazio","Serie A","Pedro","ESP","FW,MF","36",1987,9.1,357,431,82.8,5072,974,214,236,90.7,109,132,82.6,17,33,51.5,1,2.1,1.5,-1.1,17,22,13,4,33,"https://fbref.com/en/players/3ca7254a/Pedro"
2024,"Lazio","Serie A","Luca Pellegrini","ITA","DF","24",1999,8.7,372,515,72.2,5643,2051,196,227,86.3,137,177,77.4,20,64,31.3,0,0.3,0.3,-0.3,2,29,7,0,46,"https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini"
2024,"Lazio","Serie A","Ivan Provedel","ITA","GK","29",1994,30,835,1022,81.7,22233,15095,166,166,100,350,353,99.2,316,494,64,0,0,0,0,0,9,1,0,3,"https://fbref.com/en/players/277da414/Ivan-Provedel"
2024,"Lazio","Serie A","Alessio Romagnoli","ITA","DF","28",1995,26.8,1604,1759,91.2,27365,9970,670,703,95.3,804,849,94.7,96,153,62.7,0,0.6,0.6,-0.6,6,82,5,1,87,"https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli"
2024,"Lazio","Serie A","Nicolò Rovella","ITA","MF","21",2001,14.6,851,976,87.2,14115,3415,412,437,94.3,351,381,92.1,66,104,63.5,2,0.5,0.6,1.5,10,68,5,0,56,"https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella"
2024,"Lazio","Serie A","Matías Vecino","URU","MF","31",1991,12.8,621,750,82.8,9893,2963,322,366,88,252,287,87.8,36,61,59,1,0.4,1.2,0.6,7,68,10,0,74,"https://fbref.com/en/players/44ac04e9/Matias-Vecino"
2024,"Lazio","Serie A","Mattia Zaccagni","ITA","FW,MF","28",1995,21.7,711,899,79.1,10281,2132,428,471,90.9,208,266,78.2,43,84,51.2,1,2.9,3.3,-1.9,29,36,26,5,55,"https://fbref.com/en/players/d85c238b/Mattia-Zaccagni"
2024,"Le Havre","Ligue 1","Nabil Alioui","FRA","MF,FW","24",1999,11.2,228,358,63.7,3856,1464,118,151,78.1,64,92,69.6,35,83,42.2,1,2.2,2.5,-1.2,24,35,15,3,43,"https://fbref.com/en/players/b386310a/Nabil-Alioui"
2024,"Le Havre","Ligue 1","André Ayew","GHA","FW","33",1989,12.3,197,266,74.1,2678,655,127,157,80.9,55,72,76.4,5,9,55.6,0,0.8,0.5,-0.8,8,26,4,1,23,"https://fbref.com/en/players/5dbefa9d/Andre-Ayew"
2024,"Le Havre","Ligue 1","Josué Casimir","FRA","FW,DF","21",2001,22.4,572,781,73.2,8814,2672,287,363,79.1,224,290,77.2,33,75,44,5,4.3,3,0.7,31,34,19,5,62,"https://fbref.com/en/players/481f76cf/Josue-Casimir"
2024,"Le Havre","Ligue 1","Alois Confais","FRA","MF,FW","26",1996,0.1,7,9,77.8,74,5,7,8,87.5,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/535b0343/Alois-Confais"
2024,"Le Havre","Ligue 1","Arthur Desmas","FRA","GK","29",1994,33,611,945,64.7,17763,13674,112,112,100,258,261,98.9,230,555,41.4,0,0.4,0.1,-0.4,1,15,1,0,0,"https://fbref.com/en/players/e8c5dd4d/Arthur-Desmas"
2024,"Le Havre","Ligue 1","Simon Ebonog","CMR","MF","18",2004,0.2,17,21,81,301,60,10,12,83.3,6,7,85.7,1,2,50,0,0,0,0,0,2,0,0,1,"https://fbref.com/en/players/12f9a649/Simon-Ebonog"
2024,"Le Havre","Ligue 1","Mathieu Gorgelin","FRA","GK","32",1990,1,12,19,63.2,298,208,4,4,100,5,5,100,3,10,30,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/4d3e9033/Mathieu-Gorgelin"
2024,"Le Havre","Ligue 1","Samuel Grandsir","FRA","MF,FW","26",1996,6.7,209,292,71.6,3118,845,109,130,83.8,72,99,72.7,13,26,50,1,1.2,1.4,-0.2,14,14,16,4,35,"https://fbref.com/en/players/d2448564/Samuel-Grandsir"
2024,"Le Havre","Ligue 1","Oualid El Hajjam","MAR","DF,MF","32",1991,4.4,176,234,75.2,2859,1034,97,111,87.4,56,70,80,17,38,44.7,0,0.9,0.3,-0.9,7,12,4,2,16,"https://fbref.com/en/players/9f29c204/Oualid-El-Hajjam"
2024,"Le Havre","Ligue 1","Antoine Joujou","FRA","FW,MF","20",2003,8.7,184,260,70.8,2751,659,106,137,77.4,68,87,78.2,6,11,54.5,2,0.6,0.9,1.4,9,10,11,2,22,"https://fbref.com/en/players/f9124307/Antoine-Joujou"
2024,"Le Havre","Ligue 1","Yassine Kechta","MAR","MF","21",2002,20.5,778,960,81,13063,3630,347,393,88.3,333,387,86,63,116,54.3,1,2.2,1.4,-1.2,27,87,11,0,122,"https://fbref.com/en/players/abefc3af/Yassine-Kechta"
2024,"Le Havre","Ligue 1","Daler Kuzyaev","RUS","MF","30",1993,23.2,824,1050,78.5,12347,3407,422,511,82.6,305,360,84.7,42,77,54.5,2,1.3,1.3,0.7,29,87,21,1,119,"https://fbref.com/en/players/d4e93bab/Daler-Kuzyaev"
2024,"Le Havre","Ligue 1","Mohamed Lamine Bayo","GUI","FW","25",1998,15.4,201,310,64.8,2723,559,115,163,70.6,62,94,66,6,13,46.2,1,0.6,0.6,0.4,13,17,11,1,20,"https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo"
2024,"Le Havre","Ligue 1","Gautier Lloris","FRA","DF","28",1995,30.9,1194,1398,85.4,21169,7934,461,517,89.2,623,676,92.2,80,161,49.7,0,0.2,0.4,-0.2,3,80,3,0,105,"https://fbref.com/en/players/ac89503b/Gautier-Lloris"
2024,"Le Havre","Ligue 1","Andy Logbo","FRA","FW","19",2004,2.8,31,40,77.5,349,37,18,23,78.3,7,10,70,1,2,50,0,0.1,0.2,-0.1,3,2,0,0,2,"https://fbref.com/en/players/daa11a4f/Andy-Logbo"
2024,"Le Havre","Ligue 1","Nolan Mbemba","CGO","MF","28",1995,0.2,28,34,82.4,514,105,8,11,72.7,15,15,100,3,6,50,0,0,0,0,0,3,0,0,5,"https://fbref.com/en/players/6c9642ae/Nolan-Mbemba"
2024,"Le Havre","Ligue 1","Rassoul Ndiaye","SEN","MF,FW","21",2001,5.8,209,263,79.5,3458,852,84,104,80.8,100,115,87,13,22,59.1,0,0.3,0.6,-0.3,2,30,4,2,25,"https://fbref.com/en/players/36f65bdf/Rassoul-Ndiaye"
2024,"Le Havre","Ligue 1","Loïc Nego","HUN","DF,MF","32",1991,17.3,481,639,75.3,7463,3221,256,309,82.8,186,252,73.8,25,44,56.8,3,1,1.6,2,13,30,19,11,64,"https://fbref.com/en/players/c3b6fa1e/Loic-Nego"
2024,"Le Havre","Ligue 1","Steve Ngoura","FRA","FW,MF","18",2005,2.5,33,50,66,569,200,15,22,68.2,16,24,66.7,2,3,66.7,1,0.1,0.2,0.9,1,5,2,0,9,"https://fbref.com/en/players/731f1f5a/Steve-Ngoura"
2024,"Le Havre","Ligue 1","Christopher Operi","CIV","DF","26",1997,27.2,1147,1570,73.1,19725,7747,558,658,84.8,443,572,77.4,115,265,43.4,4,4,4.8,0,46,70,26,16,82,"https://fbref.com/en/players/914bb955/Christopher-Operi"
2024,"Le Havre","Ligue 1","Emmanuel Sabbi","USA","FW,MF","25",1997,17.6,258,368,70.1,3538,1097,147,190,77.4,82,112,73.2,10,20,50,1,1.4,1.1,-0.4,10,21,9,3,36,"https://fbref.com/en/players/2e1b7c83/Emmanuel-Sabbi"
2024,"Le Havre","Ligue 1","Yoann Salmier","GUF","DF","30",1992,17.4,612,767,79.8,10586,4640,271,302,89.7,274,322,85.1,50,117,42.7,1,0.7,1,0.3,6,43,7,1,48,"https://fbref.com/en/players/c3725db2/Yoann-Salmier"
2024,"Le Havre","Ligue 1","Arouna Sangante","SEN","DF","21",2002,29.9,1233,1521,81.1,24085,9176,453,525,86.3,586,667,87.9,166,270,61.5,0,1.2,0.9,-1.2,17,93,9,2,107,"https://fbref.com/en/players/17bb562c/Arouna-Sangante"
2024,"Le Havre","Ligue 1","Issa Soumaré","SEN","FW,MF","22",2000,2.6,33,62,53.2,428,98,20,32,62.5,10,19,52.6,0,2,0,0,0.6,0.1,-0.6,3,1,0,0,4,"https://fbref.com/en/players/1d8aa290/Issa-Soumare"
2024,"Le Havre","Ligue 1","Oussama Targhalline","MAR","MF","21",2002,11.4,600,704,85.2,9591,3081,301,337,89.3,229,257,89.1,45,67,67.2,0,0.4,0.5,-0.4,8,67,10,3,70,"https://fbref.com/en/players/abd56820/Oussama-Targhalline"
2024,"Le Havre","Ligue 1","Abdoulaye Touré","GUI","MF","29",1994,25.4,1031,1238,83.3,18110,5195,413,483,85.5,475,546,87,92,122,75.4,0,0.9,0.9,-0.9,12,119,7,0,148,"https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure"
2024,"Le Havre","Ligue 1","Etienne Youte Kinkoue","FRA","DF","21",2002,21.6,833,962,86.6,16457,5709,257,277,92.8,465,489,95.1,94,175,53.7,0,0.1,0.2,-0.1,3,41,0,0,31,"https://fbref.com/en/players/12a4e38c/Etienne-Youte-Kinkoue"
2024,"Lecce","Serie A","Pontus Almqvist","SWE","FW,MF","24",1999,23.4,351,478,73.4,4689,1071,224,282,79.4,85,120,70.8,17,20,85,1,2.7,1.8,-1.7,27,14,12,4,32,"https://fbref.com/en/players/0917188a/Pontus-Almqvist"
2024,"Lecce","Serie A","Lameck Banda","ZAM","FW","22",2001,15,250,342,73.1,3877,745,137,160,85.6,88,113,77.9,15,41,36.6,4,1.9,1.2,2.1,24,12,17,9,22,"https://fbref.com/en/players/8a6de8c7/Lameck-Banda"
2024,"Lecce","Serie A","Federico Baschirotto","ITA","DF","26",1996,36.6,1516,1808,83.8,30369,9843,431,494,87.2,867,944,91.8,191,318,60.1,1,0.7,0.3,0.3,2,71,1,0,96,"https://fbref.com/en/players/5a08ee41/Federico-Baschirotto"
2024,"Lecce","Serie A","Medon Berisha","ALB","FW,MF","19",2003,2.3,84,98,85.7,1578,419,34,36,94.4,36,43,83.7,10,14,71.4,0,0.2,0.2,-0.2,5,7,2,0,7,"https://fbref.com/en/players/9d376bef/Medon-Berisha"
2024,"Lecce","Serie A","Alexis Blin","FRA","MF","26",1996,18.2,671,779,86.1,11579,3436,290,319,90.9,304,334,91,59,84,70.2,2,0.7,0.7,1.3,7,51,7,2,60,"https://fbref.com/en/players/c69ef855/Alexis-Blin"
2024,"Lecce","Serie A","Rareș-Cătălin Burnete","ROU","FW","19",2004,0.1,1,1,100,8,0,1,1,100,0,0,NA,0,0,NA,1,0.1,0,0.9,1,0,0,0,0,"https://fbref.com/en/players/7c4b4e36/Rares-Catalin-Burnete"
2024,"Lecce","Serie A","Jeppe Corfitzen","DEN","FW","18",2004,0.1,2,3,66.7,33,0,0,0,NA,2,3,66.7,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3f7e5a98/Jeppe-Corfitzen"
2024,"Lecce","Serie A","Federico Di Francesco","ITA","FW,MF","29",1994,0.2,6,8,75,90,43,1,2,50,2,2,100,1,2,50,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/1fca9171/Federico-Di-Francesco"
2024,"Lecce","Serie A","Patrick Dorgu","DEN","DF,MF","18",2004,17.4,582,729,79.8,9119,2695,305,338,90.2,215,266,80.8,40,77,51.9,0,1.6,0.7,-1.6,18,31,13,7,49,"https://fbref.com/en/players/e6536124/Patrick-Dorgu"
2024,"Lecce","Serie A","Wladimiro Falcone","ITA","GK","28",1995,38,778,1145,67.9,19744,14888,212,215,98.6,318,324,98.1,224,578,38.8,0,0.2,0,-0.2,1,7,0,0,1,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
2024,"Lecce","Serie A","Antonino Gallo","ITA","DF","23",2000,27.7,995,1408,70.7,18535,7959,418,478,87.4,422,560,75.4,130,290,44.8,3,4.5,3.1,-1.5,47,85,44,32,125,"https://fbref.com/en/players/c74d63ac/Antonino-Gallo"
2024,"Lecce","Serie A","Valentin Gendrey","FRA","DF","23",2000,33.8,1031,1380,74.7,17674,8250,512,593,86.3,425,541,78.6,83,192,43.2,3,1.6,1.8,1.4,24,106,18,7,116,"https://fbref.com/en/players/822ed0ec/Valentin-Gendrey"
2024,"Lecce","Serie A","Joan Gonzàlez","ESP","MF","21",2002,14.3,348,463,75.2,5710,1665,174,211,82.5,132,163,81,30,50,60,1,1,0.8,0,15,35,5,2,49,"https://fbref.com/en/players/f025eade/Joan-Gonzalez"
2024,"Lecce","Serie A","Mohamed Kaba","FRA","MF","21",2001,15.3,349,438,79.7,5938,1877,158,190,83.2,159,183,86.9,24,37,64.9,0,0.9,0.8,-0.9,13,38,8,2,60,"https://fbref.com/en/players/517cfb19/Mohamed-Kaba"
2024,"Lecce","Serie A","Nikola Krstović","MNE","FW","23",2000,26.4,354,526,67.3,4950,1126,207,284,72.9,97,128,75.8,22,35,62.9,1,3,1.7,-2,41,28,14,1,52,"https://fbref.com/en/players/473803c9/Nikola-Krstovic"
2024,"Lecce","Serie A","Marcin Listkowski","POL","FW","25",1998,0.1,3,3,100,36,4,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/a3695ac2/Marcin-Listkowski"
2024,"Lecce","Serie A","Remi Oudin","FRA","MF,FW","26",1996,20.2,497,804,61.8,11002,4033,174,223,78,189,266,71.1,124,261,47.5,2,5.7,4,-3.7,58,59,13,6,79,"https://fbref.com/en/players/ea02beaf/Remi-Oudin"
2024,"Lecce","Serie A","Roberto Piccoli","ITA","FW","22",2001,15.3,147,246,59.8,1864,373,92,142,64.8,36,59,61,5,10,50,0,0.9,0.6,-0.9,10,4,2,0,19,"https://fbref.com/en/players/1cadaf34/Roberto-Piccoli"
2024,"Lecce","Serie A","Santiago Pierotti","ARG","MF,FW","22",2001,2.2,48,67,71.6,687,142,29,39,74.4,12,17,70.6,3,5,60,2,1,0.6,1,2,3,2,0,5,"https://fbref.com/en/players/ec315772/Santiago-Pierotti"
2024,"Lecce","Serie A","Marin Pongračić","CRO","DF","25",1997,35.8,1583,1872,84.6,34979,12707,363,424,85.6,931,1012,92,272,395,68.9,0,0.4,0.6,-0.4,11,119,5,0,134,"https://fbref.com/en/players/2a6cd437/Marin-Pongracic"
2024,"Lecce","Serie A","Hamza Rafia","TUN","MF","24",1999,13.4,359,504,71.2,5633,1650,179,223,80.3,132,165,80,27,71,38,0,0.8,1.1,-0.8,15,41,6,1,46,"https://fbref.com/en/players/6b587d3d/Hamza-Rafia"
2024,"Lecce","Serie A","Ylber Ramadani","ALB","MF","27",1996,33,991,1250,79.3,18442,5050,382,452,84.5,466,531,87.8,120,199,60.3,0,0.5,0.7,-0.5,16,103,10,3,121,"https://fbref.com/en/players/ef3c876b/Ylber-Ramadani"
2024,"Lecce","Serie A","Nicola Sansone","ITA","FW,MF","31",1991,8.5,207,277,74.7,3177,948,115,129,89.1,62,79,78.5,18,40,45,2,1.3,0.9,0.7,17,24,10,2,36,"https://fbref.com/en/players/7eb97a8e/Nicola-Sansone"
2024,"Lecce","Serie A","Gabriel Strefezza","BRA","FW","26",1997,12.4,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,-1.2,20,34,20,7,54,"https://fbref.com/en/players/ac4a4508/Gabriel-Strefezza"
2024,"Lecce","Serie A","Ahmed Touba","ALG","DF","25",1998,3.1,115,137,83.9,2095,472,38,42,90.5,64,76,84.2,11,14,78.6,0,0,0,0,0,4,0,0,2,"https://fbref.com/en/players/f25de136/Ahmed-Touba"
2024,"Lecce","Serie A","Lorenzo Venuti","ITA","DF","28",1995,4,174,219,79.5,3279,1045,72,78,92.3,77,91,84.6,24,43,55.8,0,0.3,0.3,-0.3,4,17,2,2,16,"https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti"
2024,"Lens","Ligue 1","Salis Abdul Samed","GHA","MF","23",2000,16.9,796,895,88.9,12470,3008,393,433,90.8,330,360,91.7,41,54,75.9,0,0.5,1.1,-0.5,6,87,5,2,78,"https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed"
2024,"Lens","Ligue 1","Ruben Aguilar","FRA","DF","30",1993,21.4,1044,1282,81.4,15383,5987,594,666,89.2,369,443,83.3,44,93,47.3,3,2.9,4,0.1,26,73,42,14,110,"https://fbref.com/en/players/3dd738a1/Ruben-Aguilar"
2024,"Lens","Ligue 1","Neil El Aynaoui","FRA","MF","22",2001,17.4,576,670,86,8486,2193,302,344,87.8,209,230,90.9,25,43,58.1,2,0.8,0.9,1.2,16,66,10,1,59,"https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui"
2024,"Lens","Ligue 1","Jhoanner Chávez","ECU","DF","21",2002,5.3,173,222,77.9,2816,1043,91,109,83.5,60,72,83.3,15,26,57.7,0,0.5,0.6,-0.5,4,13,6,2,15,"https://fbref.com/en/players/649b57e9/Jhoanner-Chavez"
2024,"Lens","Ligue 1","Oscar Cortés","COL","FW,MF","19",2003,0.5,18,26,69.2,217,36,13,19,68.4,3,4,75,0,1,0,1,0.7,0.1,0.3,1,1,1,1,2,"https://fbref.com/en/players/d2c12fe0/Oscar-Cortes"
2024,"Lens","Ligue 1","David Pereira da Costa","POR","MF","22",2001,16.6,570,726,78.5,9004,2375,277,318,87.1,216,266,81.2,41,74,55.4,2,3.5,3.1,-1.5,26,51,26,7,73,"https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa"
2024,"Lens","Ligue 1","Kevin Danso","AUT","DF","24",1998,29.5,1508,1719,87.7,27659,10926,573,622,92.1,779,856,91,128,196,65.3,0,0.4,0.7,-0.4,8,122,6,0,133,"https://fbref.com/en/players/6e33125f/Kevin-Danso"
2024,"Lens","Ligue 1","Andy Diouf","FRA","MF","20",2003,14.6,591,737,80.2,8535,2144,316,369,85.6,216,251,86.1,25,50,50,0,1.1,1.7,-1.1,21,46,14,0,80,"https://fbref.com/en/players/9b5237b1/Andy-Diouf"
2024,"Lens","Ligue 1","Przemysław Frankowski","POL","DF","28",1995,24.4,1008,1320,76.4,16279,5614,503,580,86.7,406,525,77.3,70,137,51.1,2,3.8,5,-1.8,39,75,43,15,112,"https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski"
2024,"Lens","Ligue 1","Angelo Fulgini","FRA","MF","26",1996,15.3,569,789,72.1,9396,2835,278,335,83,189,248,76.2,67,133,50.4,2,3.2,4,-1.2,38,46,20,6,74,"https://fbref.com/en/players/4b96c347/Angelo-Fulgini"
2024,"Lens","Ligue 1","Jonathan Gradit","FRA","DF","30",1992,23.5,1181,1383,85.4,21422,9125,457,507,90.1,598,664,90.1,100,167,59.9,0,0.1,0.8,-0.1,5,167,10,3,177,"https://fbref.com/en/players/06c48679/Jonathan-Gradit"
2024,"Lens","Ligue 1","Morgan Guilavogui","GUI","FW,MF","25",1998,6.3,166,222,74.8,2570,791,80,104,76.9,63,79,79.7,11,13,84.6,0,1.2,1,-1.2,14,18,12,0,36,"https://fbref.com/en/players/79b51257/Morgan-Guilavogui"
2024,"Lens","Ligue 1","Massadio Haïdara","MLI","DF","30",1992,8.2,358,431,83.1,5791,2060,169,194,87.1,149,169,88.2,24,42,57.1,1,0.2,0.4,0.8,1,19,8,4,40,"https://fbref.com/en/players/5167c97e/Massadio-Haidara"
2024,"Lens","Ligue 1","Julien Le Cardinal","FRA","DF","25",1997,0.6,23,32,71.9,435,201,6,8,75,12,15,80,4,7,57.1,0,0,0,0,0,2,0,0,4,"https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal"
2024,"Lens","Ligue 1","Jean-Louis Leca","FRA","GK","37",1985,1,16,26,61.5,315,199,4,5,80,10,10,100,2,11,18.2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca"
2024,"Lens","Ligue 1","Deiver Machado","COL","DF","29",1993,12.5,383,488,78.5,5645,1674,218,247,88.3,138,170,81.2,13,37,35.1,0,1.3,1.1,-1.3,13,27,11,5,26,"https://fbref.com/en/players/b3f8bdef/Deiver-Machado"
2024,"Lens","Ligue 1","Faitout Maouassa","FRA","MF,DF","25",1998,0.8,20,29,69,313,129,12,17,70.6,6,7,85.7,1,3,33.3,0,0.1,0.1,-0.1,2,0,1,1,0,"https://fbref.com/en/players/e54a9890/Faitout-Maouassa"
2024,"Lens","Ligue 1","Facundo Medina","ARG","DF","24",1999,30.2,1823,2112,86.3,32296,11954,738,813,90.8,885,958,92.4,149,256,58.2,3,1.8,2.6,1.2,25,205,31,7,219,"https://fbref.com/en/players/6f5ec8bb/Facundo-Medina"
2024,"Lens","Ligue 1","Nampalys Mendy","SEN","MF","31",1992,11.7,577,653,88.4,9505,2648,271,292,92.8,248,273,90.8,43,64,67.2,1,1.1,1.7,-0.1,9,68,12,2,84,"https://fbref.com/en/players/1598599e/Nampalys-Mendy"
2024,"Lens","Ligue 1","Wesley Saïd","FRA","FW,MF","28",1995,11.3,193,268,72,2835,706,101,132,76.5,55,79,69.6,15,26,57.7,1,0.9,1.2,0.1,12,20,12,2,26,"https://fbref.com/en/players/90fcf472/Wesley-Said"
2024,"Lens","Ligue 1","Brice Samba","FRA","GK","29",1994,33,880,1122,78.4,23308,15854,172,172,100,404,411,98.3,289,519,55.7,0,0.2,0.2,-0.2,2,18,2,0,4,"https://fbref.com/en/players/60d90c55/Brice-Samba"
2024,"Lens","Ligue 1","Ayanda Sishuba","BEL","MF,FW","18",2005,0.7,12,14,85.7,192,39,6,8,75,6,6,100,0,0,NA,0,0,0,0,1,0,0,0,1,"https://fbref.com/en/players/6fd76804/Ayanda-Sishuba"
2024,"Lens","Ligue 1","Florian Sotoca","FRA","MF,FW","32",1990,28.9,1071,1445,74.1,16456,4982,544,665,81.8,380,491,77.4,74,138,53.6,6,6.5,6.3,-0.5,52,102,57,20,156,"https://fbref.com/en/players/7a42d0df/Florian-Sotoca"
2024,"Lens","Ligue 1","Stijn Spierings","NED","MF","27",1996,1.3,50,59,84.7,889,305,22,27,81.5,22,24,91.7,4,5,80,0,0,0,0,0,6,0,0,9,"https://fbref.com/en/players/a08985b8/Stijn-Spierings"
2024,"Lens","Ligue 1","Adrien Thomasson","FRA","MF","29",1993,13.3,506,679,74.5,7672,1909,261,319,81.8,192,248,77.4,27,52,51.9,2,3.9,3.8,-1.9,30,44,15,3,68,"https://fbref.com/en/players/c76b7567/Adrien-Thomasson"
2024,"Lens","Ligue 1","Elye Wahi","FRA","FW","20",2003,18.8,214,295,72.5,2542,322,125,160,78.1,55,79,69.6,7,11,63.6,3,2.6,1,0.4,16,8,4,0,15,"https://fbref.com/en/players/0d7b6576/Elye-Wahi"
2024,"Lens","Ligue 1","Abduqodir Xusanov","UZB","DF","19",2004,9,383,439,87.2,7213,2415,140,152,92.1,203,219,92.7,36,59,61,0,0.1,0.2,-0.1,1,28,1,0,23,"https://fbref.com/en/players/d17ce930/Abduqodir-Xusanov"
2024,"Leverkusen","Bundesliga","Amine Adli","MAR","MF,FW","23",2000,10,367,459,80,4683,1110,252,291,86.6,91,110,82.7,7,18,38.9,6,2.3,2.9,3.7,21,19,18,3,39,"https://fbref.com/en/players/dcfb17f4/Amine-Adli"
2024,"Leverkusen","Bundesliga","Nadiem Amiri","GER","MF","26",1996,1,92,100,92,1039,238,70,72,97.2,17,19,89.5,1,1,100,0,0,0.1,0,1,8,2,0,6,"https://fbref.com/en/players/555d5edd/Nadiem-Amiri"
2024,"Leverkusen","Bundesliga","Robert Andrich","GER","MF,DF","28",1994,18.8,1346,1494,90.1,20529,6451,749,789,94.9,487,542,89.9,74,105,70.5,2,1.8,2.2,0.2,22,117,19,3,97,"https://fbref.com/en/players/e0b113a7/Robert-Andrich"
2024,"Leverkusen","Bundesliga","Arthur","BRA","DF","20",2003,2,88,109,80.7,1360,367,53,58,91.4,28,39,71.8,6,8,75,2,0.3,0.4,1.7,5,2,6,5,7,"https://fbref.com/en/players/8a958856/Arthur"
2024,"Leverkusen","Bundesliga","Victor Boniface","NGA","FW","22",2000,17.2,278,385,72.2,3892,732,162,209,77.5,87,103,84.5,13,24,54.2,8,3.7,3.3,4.3,22,13,13,0,34,"https://fbref.com/en/players/b146275b/Victor-Boniface"
2024,"Leverkusen","Bundesliga","Jeremie Frimpong","NED","DF","22",2000,25,797,1026,77.7,10923,2301,541,622,87,206,279,73.8,29,49,59.2,7,5.9,5.4,1.1,45,20,36,15,49,"https://fbref.com/en/players/74f2e748/Jeremie-Frimpong"
2024,"Leverkusen","Bundesliga","Álex Grimaldo","ESP","DF","27",1995,30.9,1762,2148,82,24881,6698,1116,1208,92.4,500,606,82.5,88,200,44,13,9.1,11.1,3.9,78,79,71,22,162,"https://fbref.com/en/players/b1f4086c/Alex-Grimaldo"
2024,"Leverkusen","Bundesliga","Piero Hincapié","ECU","DF","21",2002,16.5,1307,1435,91.1,19443,6533,758,788,96.2,469,509,92.1,52,91,57.1,2,0.5,0.9,1.5,6,99,9,0,102,"https://fbref.com/en/players/0c7a48f8/Piero-Hincapie"
2024,"Leverkusen","Bundesliga","Adam Hložek","CZE","MF,FW","21",2002,5.1,123,152,80.9,1739,280,78,88,88.6,34,42,81,6,8,75,3,0.9,1.2,2.1,9,5,2,0,13,"https://fbref.com/en/players/5521f419/Adam-Hlozek"
2024,"Leverkusen","Bundesliga","Jonas Hofmann","GER","MF","31",1992,24.5,1214,1530,79.3,18608,4146,700,795,88.1,361,437,82.6,103,183,56.3,7,8.1,8.3,-1.1,78,71,41,5,119,"https://fbref.com/en/players/2903a856/Jonas-Hofmann"
2024,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","33",1989,33,706,886,79.7,16511,12037,186,187,99.5,360,369,97.6,156,320,48.8,0,0,0,0,0,4,0,0,1,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
2024,"Leverkusen","Bundesliga","Borja Iglesias","ESP","FW","30",1993,2.8,58,75,77.3,752,113,33,42,78.6,19,20,95,1,1,100,0,0.3,0.4,-0.3,3,3,3,0,5,"https://fbref.com/en/players/75645f0e/Borja-Iglesias"
2024,"Leverkusen","Bundesliga","Odilon Kossonou","CIV","DF","22",2001,20.1,1274,1428,89.2,19913,6199,680,733,92.8,497,535,92.9,75,105,71.4,0,0.7,1.5,-0.7,10,155,16,0,141,"https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou"
